year,sex,name,n,prop
2001,F,SOPHIE,171,1.22
2002,F,SOPHIE,155,1.1
2003,F,SOPHIE,126,0.84
2004,F,SOPHIE,129,0.84
2005,F,SOPHIE,120,0.75
2006,F,SOPHIE,114,0.66
2007,F,SOPHIE,160,0.9
2008,F,SOPHIE,154,0.82
2009,F,SOPHIE,154,0.81
2010,F,SOPHIE,157,0.83
2011,F,SOPHIE,185,0.96
2012,F,SOPHIE,158,0.82
2013,F,SOPHIE,178,0.93
2014,F,SOPHIE,163,0.85
2015,F,SOPHIE,132,0.71
2016,F,SOPHIE,137,0.75
2017,F,SOPHIE,118,0.68
2018,F,SOPHIE,114,0.69
1980,F,STELLA,5,0.13
1981,F,STELLA,7,0.15
1982,F,STELLA,6,0.13
1983,F,STELLA,6,0.13
1984,F,STELLA,5,0.1
1985,F,STELLA,7,0.14
1986,F,STELLA,6,0.11
1987,F,STELLA,6,0.1
1988,F,STELLA,10,0.15
1989,F,STELLA,4,0.06
1990,F,STELLA,6,0.07
1991,F,STELLA,6,0.06
1992,F,STELLA,3,0.03
1993,F,STELLA,4,0.04
1994,F,STELLA,6,0.05
1995,F,STELLA,7,0.06
1996,F,STELLA,4,0.03
1997,F,STELLA,4,0.03
1998,F,STELLA,6,0.05
1999,F,STELLA,11,0.09
2000,F,STELLA,17,0.13
2001,F,STELLA,11,0.08
2002,F,STELLA,13,0.09
2003,F,STELLA,28,0.19
2004,F,STELLA,29,0.19
2005,F,STELLA,43,0.27
2006,F,STELLA,59,0.34
2007,F,STELLA,56,0.31
2008,F,STELLA,69,0.37
2009,F,STELLA,73,0.38
2010,F,STELLA,93,0.49
2011,F,STELLA,82,0.43
2012,F,STELLA,96,0.5
2013,F,STELLA,79,0.41
2014,F,STELLA,73,0.38
2015,F,STELLA,99,0.53
2016,F,STELLA,111,0.61
2017,F,STELLA,108,0.62
2018,F,STELLA,83,0.5
1980,F,VICTORIA,7,0.18
1981,F,VICTORIA,17,0.37
1982,F,VICTORIA,14,0.31
1983,F,VICTORIA,26,0.55
1984,F,VICTORIA,22,0.43
1985,F,VICTORIA,28,0.55
1986,F,VICTORIA,29,0.51
1987,F,VICTORIA,29,0.49
1988,F,VICTORIA,28,0.43
1989,F,VICTORIA,41,0.58
1990,F,VICTORIA,42,0.49
1991,F,VICTORIA,59,0.61
1992,F,VICTORIA,66,0.64
1993,F,VICTORIA,76,0.71
1994,F,VICTORIA,78,0.68
1995,F,VICTORIA,107,0.89
1996,F,VICTORIA,97,0.78
1997,F,VICTORIA,114,0.92
1998,F,VICTORIA,109,0.87
1999,F,VICTORIA,154,1.21
2000,F,VICTORIA,164,1.28
2001,F,VICTORIA,159,1.14
2002,F,VICTORIA,147,1.04
2003,F,VICTORIA,194,1.3
2004,F,VICTORIA,141,0.92
2005,F,VICTORIA,174,1.09
2006,F,VICTORIA,182,1.06
2007,F,VICTORIA,196,1.1
2008,F,VICTORIA,199,1.06
2009,F,VICTORIA,222,1.17
2010,F,VICTORIA,260,1.38
2011,F,VICTORIA,288,1.5
2012,F,VICTORIA,298,1.54
2013,F,VICTORIA,290,1.52
2014,F,VICTORIA,345,1.8
2015,F,VICTORIA,330,1.77
2016,F,VICTORIA,333,1.83
2017,F,VICTORIA,294,1.7
2018,F,VICTORIA,292,1.76
1980,F,YASMINE,10,0.26
1981,F,YASMINE,5,0.11
1982,F,YASMINE,3,0.07
1983,F,YASMINE,8,0.17
1984,F,YASMINE,6,0.12
1985,F,YASMINE,6,0.12
1986,F,YASMINE,10,0.18
1987,F,YASMINE,14,0.24
1988,F,YASMINE,8,0.12
1989,F,YASMINE,13,0.18
1990,F,YASMINE,18,0.21
1991,F,YASMINE,18,0.19
1992,F,YASMINE,22,0.21
1993,F,YASMINE,32,0.3
1994,F,YASMINE,49,0.43
1995,F,YASMINE,52,0.43
1996,F,YASMINE,56,0.45
1997,F,YASMINE,65,0.53
1998,F,YASMINE,78,0.62
1999,F,YASMINE,74,0.58
2000,F,YASMINE,68,0.53
2001,F,YASMINE,79,0.56
2002,F,YASMINE,85,0.6
2003,F,YASMINE,77,0.51
2004,F,YASMINE,96,0.63
2005,F,YASMINE,103,0.64
2006,F,YASMINE,115,0.67
2007,F,YASMINE,105,0.59
2008,F,YASMINE,136,0.72
2009,F,YASMINE,127,0.67
2010,F,YASMINE,120,0.64
2011,F,YASMINE,123,0.64
2012,F,YASMINE,119,0.62
2013,F,YASMINE,122,0.64
2014,F,YASMINE,105,0.55
2015,F,YASMINE,118,0.63
2016,F,YASMINE,101,0.56
2017,F,YASMINE,97,0.56
2018,F,YASMINE,69,0.41
1980,F,ZOE,3,0.08
1981,F,ZOE,2,0.04
1982,F,ZOE,2,0.04
1983,F,ZOE,7,0.15
1984,F,ZOE,8,0.16
1985,F,ZOE,15,0.29
1986,F,ZOE,11,0.19
1987,F,ZOE,21,0.35
1988,F,ZOE,18,0.28
1989,F,ZOE,23,0.32
1990,F,ZOE,33,0.39
1991,F,ZOE,31,0.32
1992,F,ZOE,31,0.3
1993,F,ZOE,46,0.43
1994,F,ZOE,48,0.42
1995,F,ZOE,70,0.58
1996,F,ZOE,68,0.54
1997,F,ZOE,58,0.47
1998,F,ZOE,79,0.63
1999,F,ZOE,73,0.57
2000,F,ZOE,97,0.76
2001,F,ZOE,135,0.96
2002,F,ZOE,134,0.95
2003,F,ZOE,155,1.04
2004,F,ZOE,160,1.05
2005,F,ZOE,212,1.33
2006,F,ZOE,221,1.28
2007,F,ZOE,213,1.19
2008,F,ZOE,266,1.42
2009,F,ZOE,327,1.72
2010,F,ZOE,343,1.82
2011,F,ZOE,435,2.27
2012,F,ZOE,407,2.11
2013,F,ZOE,422,2.22
2014,F,ZOE,434,2.26
2015,F,ZOE,439,2.36
2016,F,ZOE,420,2.31
2017,F,ZOE,352,2.03
2018,F,ZOE,346,2.08
