year,sex,name,n,prop
2010,F,JULIE,21,0.13
2011,F,JULIE,10,0.06
2012,F,JULIE,15,0.09
2013,F,JULIE,14,0.09
2014,F,JULIE,11,0.07
2015,F,JULIE,20,0.13
2016,F,JULIE,11,0.08
2017,F,JULIE,11,0.08
2018,F,JULIE,6,0.05
2019,F,JULIE,8,0.06
2008,F,JULIETTE,349,2.15
2009,F,JULIETTE,364,2.23
2010,F,JULIETTE,398,2.49
2011,F,JULIETTE,405,2.55
2012,F,JULIETTE,371,2.34
2013,F,JULIETTE,370,2.38
2014,F,JULIETTE,340,2.17
2015,F,JULIETTE,337,2.25
2016,F,JULIETTE,332,2.31
2017,F,JULIETTE,304,2.24
2018,F,JULIETTE,283,2.2
2019,F,JULIETTE,306,2.47
2008,F,JUSTINE,249,1.53
2009,F,JUSTINE,211,1.3
2010,F,JUSTINE,168,1.05
2011,F,JUSTINE,168,1.06
2012,F,JUSTINE,151,0.95
2013,F,JUSTINE,151,0.97
2014,F,JUSTINE,158,1.01
2015,F,JUSTINE,136,0.91
2016,F,JUSTINE,127,0.88
2017,F,JUSTINE,127,0.94
2018,F,JUSTINE,116,0.9
2019,F,JUSTINE,90,0.73
2008,F,KARINE,7,0.04
2009,F,KARINE,4,0.02
2010,F,KARINE,2,0.01
2011,F,KARINE,4,0.03
2012,F,KARINE,3,0.02
2013,F,KARINE,3,0.02
2014,F,KARINE,2,0.01
2015,F,KARINE,0,0
2016,F,KARINE,0,0
2017,F,KARINE,2,0.01
2018,F,KARINE,1,0.01
2019,F,KARINE,3,0.02
2008,F,KIM,54,0.33
2009,F,KIM,49,0.3
2010,F,KIM,50,0.31
2011,F,KIM,33,0.21
2012,F,KIM,25,0.16
2013,F,KIM,46,0.3
2014,F,KIM,35,0.22
2015,F,KIM,29,0.19
2016,F,KIM,24,0.17
2017,F,KIM,19,0.14
2018,F,KIM,15,0.12
2019,F,KIM,12,0.1
2008,F,LAURA,88,0.54
2009,F,LAURA,113,0.69
2010,F,LAURA,87,0.54
2011,F,LAURA,73,0.46
2012,F,LAURA,66,0.42
2013,F,LAURA,84,0.54
2014,F,LAURA,80,0.51
2015,F,LAURA,100,0.67
2016,F,LAURA,82,0.57
2017,F,LAURA,95,0.7
2018,F,LAURA,90,0.7
2019,F,LAURA,113,0.91
2008,F,LAURENCE,369,2.27
2009,F,LAURENCE,300,1.84
2010,F,LAURENCE,325,2.03
2011,F,LAURENCE,309,1.95
2012,F,LAURENCE,337,2.13
2013,F,LAURENCE,264,1.7
2014,F,LAURENCE,257,1.64
2015,F,LAURENCE,264,1.77
2016,F,LAURENCE,236,1.64
2017,F,LAURENCE,211,1.56
2018,F,LAURENCE,183,1.42
2019,F,LAURENCE,152,1.23
2008,F,LAURIE,273,1.68
2009,F,LAURIE,218,1.34
2010,F,LAURIE,174,1.09
2011,F,LAURIE,197,1.24
2012,F,LAURIE,192,1.21
2013,F,LAURIE,198,1.27
2014,F,LAURIE,202,1.29
2015,F,LAURIE,196,1.31
2016,F,LAURIE,145,1.01
2017,F,LAURIE,132,0.97
2018,F,LAURIE,124,0.96
2019,F,LAURIE,96,0.78
2008,F,LEA,467,2.88
2009,F,LEA,466,2.86
2010,F,LEA,469,2.93
2011,F,LEA,460,2.9
2012,F,LEA,485,3.06
2013,F,LEA,638,4.1
2014,F,LEA,580,3.7
2015,F,LEA,543,3.63
2016,F,LEA,517,3.59
2017,F,LEA,559,4.12
2018,F,LEA,481,3.74
2019,F,LEA,465,3.76
2008,F,MAEVA,192,1.18
2009,F,MAEVA,194,1.19
2010,F,MAEVA,214,1.34
2011,F,MAEVA,245,1.55
2012,F,MAEVA,280,1.77
2013,F,MAEVA,265,1.7
2014,F,MAEVA,277,1.77
2015,F,MAEVA,258,1.73
2016,F,MAEVA,269,1.87
2017,F,MAEVA,243,1.79
2018,F,MAEVA,224,1.74
2019,F,MAEVA,192,1.55
2008,F,MAIKA,330,2.03
2009,F,MAIKA,331,2.03
2010,F,MAIKA,322,2.01
2011,F,MAIKA,229,1.44
2012,F,MAIKA,207,1.31
2013,F,MAIKA,168,1.08
2014,F,MAIKA,136,0.87
2015,F,MAIKA,96,0.64
2016,F,MAIKA,84,0.58
2017,F,MAIKA,82,0.61
2018,F,MAIKA,92,0.71
2019,F,MAIKA,68,0.55
2008,F,MARIANNE,253,1.56
2009,F,MARIANNE,241,1.48
2010,F,MARIANNE,210,1.31
2011,F,MARIANNE,228,1.44
2012,F,MARIANNE,186,1.17
2013,F,MARIANNE,155,1
2014,F,MARIANNE,139,0.89
2015,F,MARIANNE,82,0.55
2016,F,MARIANNE,106,0.74
2017,F,MARIANNE,79,0.58
2018,F,MARIANNE,72,0.56
2019,F,MARIANNE,71,0.57
2008,F,MARIE CLAUDE,0,0
2009,F,MARIE CLAUDE,0,0
2010,F,MARIE CLAUDE,0,0
2011,F,MARIE CLAUDE,0,0
2012,F,MARIE CLAUDE,0,0
2013,F,MARIE CLAUDE,0,0
2014,F,MARIE CLAUDE,0,0
2015,F,MARIE CLAUDE,0,0
2016,F,MARIE CLAUDE,0,0
2017,F,MARIE CLAUDE,0,0
2018,F,MARIE CLAUDE,0,0
2019,F,MARIE CLAUDE,0,0
2008,F,MARIE EVE,2,0.01
2009,F,MARIE EVE,0,0
2010,F,MARIE EVE,1,0.01
2011,F,MARIE EVE,0,0
2012,F,MARIE EVE,0,0
2013,F,MARIE EVE,0,0
2014,F,MARIE EVE,0,0
2015,F,MARIE EVE,0,0
2016,F,MARIE EVE,0,0
2017,F,MARIE EVE,0,0
2018,F,MARIE EVE,0,0
2019,F,MARIE EVE,0,0
2008,F,MARIE PIER,0,0
2009,F,MARIE PIER,0,0
2010,F,MARIE PIER,1,0.01
2011,F,MARIE PIER,0,0
2012,F,MARIE PIER,0,0
2013,F,MARIE PIER,0,0
2014,F,MARIE PIER,0,0
2015,F,MARIE PIER,0,0
2016,F,MARIE PIER,0,0
2017,F,MARIE PIER,0,0
2018,F,MARIE PIER,0,0
2019,F,MARIE PIER,0,0
2008,F,MARILOU,172,1.06
2009,F,MARILOU,150,0.92
2010,F,MARILOU,143,0.89
2011,F,MARILOU,144,0.91
2012,F,MARILOU,140,0.88
2013,F,MARILOU,105,0.67
2014,F,MARILOU,90,0.57
2015,F,MARILOU,83,0.56
2016,F,MARILOU,69,0.48
2017,F,MARILOU,60,0.44
2018,F,MARILOU,52,0.4
2019,F,MARILOU,41,0.33
2008,F,MATHILDE,187,1.15
2009,F,MATHILDE,156,0.96
2010,F,MATHILDE,136,0.85
2011,F,MATHILDE,125,0.79
2012,F,MATHILDE,115,0.73
2013,F,MATHILDE,109,0.7
2014,F,MATHILDE,101,0.64
2015,F,MATHILDE,115,0.77
2016,F,MATHILDE,106,0.74
2017,F,MATHILDE,118,0.87
2018,F,MATHILDE,99,0.77
2019,F,MATHILDE,108,0.87
2008,F,MAUDE,182,1.12
2009,F,MAUDE,156,0.96
2010,F,MAUDE,154,0.96
2011,F,MAUDE,108,0.68
2012,F,MAUDE,104,0.66
2013,F,MAUDE,96,0.62
2014,F,MAUDE,81,0.52
2015,F,MAUDE,63,0.42
2016,F,MAUDE,57,0.4
2017,F,MAUDE,42,0.31
2018,F,MAUDE,43,0.33
2019,F,MAUDE,36,0.29
2008,F,MAYA,209,1.29
2009,F,MAYA,206,1.26
2010,F,MAYA,208,1.3
2011,F,MAYA,163,1.03
2012,F,MAYA,166,1.05
2013,F,MAYA,164,1.05
2014,F,MAYA,156,1
2015,F,MAYA,139,0.93
2016,F,MAYA,133,0.92
2017,F,MAYA,118,0.87
2018,F,MAYA,115,0.89
2019,F,MAYA,114,0.92
2008,F,MEGAN,173,1.07
2009,F,MEGAN,179,1.1
2010,F,MEGAN,194,1.21
2011,F,MEGAN,190,1.2
2012,F,MEGAN,176,1.11
2013,F,MEGAN,122,0.78
2014,F,MEGAN,123,0.79
2015,F,MEGAN,124,0.83
2016,F,MEGAN,100,0.7
2017,F,MEGAN,86,0.63
2018,F,MEGAN,69,0.54
2019,F,MEGAN,47,0.38
2008,F,MEGANE,273,1.68
2009,F,MEGANE,246,1.51
2010,F,MEGANE,254,1.59
2011,F,MEGANE,236,1.49
2012,F,MEGANE,218,1.38
2013,F,MEGANE,202,1.3
2014,F,MEGANE,161,1.03
2015,F,MEGANE,134,0.9
2016,F,MEGANE,110,0.76
2017,F,MEGANE,102,0.75
2018,F,MEGANE,108,0.84
2019,F,MEGANE,82,0.66
2008,F,MELANIE,16,0.1
2009,F,MELANIE,17,0.1
2010,F,MELANIE,9,0.06
2011,F,MELANIE,9,0.06
2012,F,MELANIE,17,0.11
2013,F,MELANIE,10,0.06
2014,F,MELANIE,5,0.03
2015,F,MELANIE,8,0.05
2016,F,MELANIE,10,0.07
2017,F,MELANIE,3,0.02
2018,F,MELANIE,4,0.03
2019,F,MELANIE,8,0.06
2008,F,MELISSA,77,0.47
2009,F,MELISSA,61,0.37
2010,F,MELISSA,46,0.29
2011,F,MELISSA,40,0.25
2012,F,MELISSA,37,0.23
2013,F,MELISSA,35,0.22
2014,F,MELISSA,37,0.24
2015,F,MELISSA,40,0.27
2016,F,MELISSA,27,0.19
2017,F,MELISSA,33,0.24
2018,F,MELISSA,20,0.16
2019,F,MELISSA,18,0.15
2008,F,MELODIE,183,1.13
2009,F,MELODIE,173,1.06
2010,F,MELODIE,135,0.84
2011,F,MELODIE,139,0.88
2012,F,MELODIE,162,1.02
2013,F,MELODIE,138,0.89
2014,F,MELODIE,135,0.86
2015,F,MELODIE,125,0.84
2016,F,MELODIE,108,0.75
2017,F,MELODIE,114,0.84
2018,F,MELODIE,106,0.82
2019,F,MELODIE,104,0.84
2008,F,MIA,294,1.81
2009,F,MIA,341,2.09
2010,F,MIA,329,2.05
2011,F,MIA,320,2.02
2012,F,MIA,364,2.3
2013,F,MIA,310,1.99
2014,F,MIA,333,2.13
2015,F,MIA,328,2.19
2016,F,MIA,333,2.31
2017,F,MIA,307,2.27
2018,F,MIA,278,2.16
2019,F,MIA,293,2.37
2008,F,MYLENE,10,0.06
2009,F,MYLENE,4,0.02
2010,F,MYLENE,7,0.04
2011,F,MYLENE,7,0.04
2012,F,MYLENE,6,0.04
2013,F,MYLENE,0,0
2014,F,MYLENE,5,0.03
2015,F,MYLENE,2,0.01
2016,F,MYLENE,7,0.05
2017,F,MYLENE,1,0.01
2018,F,MYLENE,1,0.01
2019,F,MYLENE,2,0.02
2008,F,MYRIAM,71,0.44
2009,F,MYRIAM,71,0.44
2010,F,MYRIAM,72,0.45
2011,F,MYRIAM,61,0.38
2012,F,MYRIAM,59,0.37
2013,F,MYRIAM,60,0.39
2014,F,MYRIAM,44,0.28
2015,F,MYRIAM,53,0.35
2016,F,MYRIAM,33,0.23
2017,F,MYRIAM,35,0.26
2018,F,MYRIAM,29,0.23
2019,F,MYRIAM,24,0.19
2008,F,NANCY,7,0.04
2009,F,NANCY,8,0.05
2010,F,NANCY,4,0.02
2011,F,NANCY,8,0.05
2012,F,NANCY,6,0.04
2013,F,NANCY,4,0.03
2014,F,NANCY,1,0.01
2015,F,NANCY,3,0.02
2016,F,NANCY,2,0.01
2017,F,NANCY,4,0.03
2018,F,NANCY,3,0.02
2019,F,NANCY,0,0
2008,F,NOEMIE,303,1.87
2009,F,NOEMIE,321,1.97
2010,F,NOEMIE,362,2.26
2011,F,NOEMIE,276,1.74
2012,F,NOEMIE,275,1.74
2013,F,NOEMIE,247,1.59
2014,F,NOEMIE,204,1.3
2015,F,NOEMIE,171,1.14
2016,F,NOEMIE,175,1.22
2017,F,NOEMIE,128,0.94
2018,F,NOEMIE,117,0.91
2019,F,NOEMIE,113,0.91
2008,F,OCEANE,266,1.64
2009,F,OCEANE,255,1.57
2010,F,OCEANE,207,1.29
2011,F,OCEANE,171,1.08
2012,F,OCEANE,144,0.91
2013,F,OCEANE,167,1.07
2014,F,OCEANE,145,0.93
2015,F,OCEANE,142,0.95
2016,F,OCEANE,126,0.88
2017,F,OCEANE,123,0.91
2018,F,OCEANE,138,1.07
2019,F,OCEANE,111,0.9
2008,F,OLIVIA,237,1.46
2009,F,OLIVIA,330,2.03
2010,F,OLIVIA,372,2.32
2011,F,OLIVIA,392,2.47
2012,F,OLIVIA,472,2.98
2013,F,OLIVIA,506,3.25
2014,F,OLIVIA,525,3.35
2015,F,OLIVIA,485,3.24
2016,F,OLIVIA,526,3.66
2017,F,OLIVIA,495,3.65
2018,F,OLIVIA,494,3.84
2019,F,OLIVIA,549,4.44
2008,F,PATRICIA,12,0.07
2009,F,PATRICIA,14,0.09
2010,F,PATRICIA,12,0.07
2011,F,PATRICIA,16,0.1
2012,F,PATRICIA,2,0.01
2013,F,PATRICIA,10,0.06
2014,F,PATRICIA,5,0.03
2015,F,PATRICIA,7,0.05
2016,F,PATRICIA,7,0.05
2017,F,PATRICIA,2,0.01
2018,F,PATRICIA,3,0.02
2019,F,PATRICIA,3,0.02
2008,F,RACHEL,51,0.31
2009,F,RACHEL,60,0.37
2010,F,RACHEL,53,0.33
2011,F,RACHEL,47,0.3
2012,F,RACHEL,54,0.34
2013,F,RACHEL,61,0.39
2014,F,RACHEL,55,0.35
2015,F,RACHEL,36,0.24
2016,F,RACHEL,51,0.35
2017,F,RACHEL,66,0.49
2018,F,RACHEL,51,0.4
2019,F,RACHEL,57,0.46
2008,F,RAPHAELLE,192,1.18
2009,F,RAPHAELLE,195,1.2
2010,F,RAPHAELLE,211,1.32
2011,F,RAPHAELLE,206,1.3
2012,F,RAPHAELLE,199,1.26
2013,F,RAPHAELLE,204,1.31
2014,F,RAPHAELLE,216,1.38
2015,F,RAPHAELLE,229,1.53
2016,F,RAPHAELLE,222,1.54
2017,F,RAPHAELLE,204,1.51
2018,F,RAPHAELLE,178,1.38
2019,F,RAPHAELLE,211,1.71
2008,F,REBECCA,83,0.51
2009,F,REBECCA,90,0.55
2010,F,REBECCA,85,0.53
2011,F,REBECCA,68,0.43
2012,F,REBECCA,64,0.4
2013,F,REBECCA,76,0.49
2014,F,REBECCA,62,0.4
2015,F,REBECCA,55,0.37
2016,F,REBECCA,49,0.34
2017,F,REBECCA,51,0.38
2018,F,REBECCA,51,0.4
2019,F,REBECCA,30,0.24
2008,F,ROSALIE,388,2.39
2009,F,ROSALIE,377,2.31
2010,F,ROSALIE,386,2.41
2011,F,ROSALIE,365,2.3
2012,F,ROSALIE,383,2.42
2013,F,ROSALIE,408,2.62
2014,F,ROSALIE,414,2.64
2015,F,ROSALIE,358,2.39
2016,F,ROSALIE,410,2.85
2017,F,ROSALIE,389,2.87
2018,F,ROSALIE,326,2.53
2019,F,ROSALIE,354,2.86
2008,F,ROSE,176,1.08
2009,F,ROSE,225,1.38
2010,F,ROSE,212,1.32
2011,F,ROSE,214,1.35
2012,F,ROSE,207,1.31
2013,F,ROSE,231,1.48
2014,F,ROSE,228,1.46
2015,F,ROSE,235,1.57
2016,F,ROSE,283,1.97
2017,F,ROSE,289,2.13
2018,F,ROSE,313,2.43
2019,F,ROSE,329,2.66
2008,F,ROXANNE,59,0.36
2009,F,ROXANNE,49,0.3
2010,F,ROXANNE,42,0.26
2011,F,ROXANNE,58,0.37
2012,F,ROXANNE,47,0.3
2013,F,ROXANNE,53,0.34
2014,F,ROXANNE,56,0.36
2015,F,ROXANNE,37,0.25
2016,F,ROXANNE,38,0.26
2017,F,ROXANNE,22,0.16
2018,F,ROXANNE,16,0.12
2019,F,ROXANNE,17,0.14
2008,F,SABRINA,91,0.56
2009,F,SABRINA,74,0.45
2010,F,SABRINA,62,0.39
2011,F,SABRINA,49,0.31
2012,F,SABRINA,48,0.3
2013,F,SABRINA,46,0.3
2014,F,SABRINA,35,0.22
2015,F,SABRINA,28,0.19
2016,F,SABRINA,35,0.24
2017,F,SABRINA,26,0.19
2018,F,SABRINA,27,0.21
2019,F,SABRINA,11,0.09
2008,F,SAMANTHA,47,0.29
2009,F,SAMANTHA,40,0.25
2010,F,SAMANTHA,36,0.22
2011,F,SAMANTHA,30,0.19
2012,F,SAMANTHA,29,0.18
2013,F,SAMANTHA,31,0.2
2014,F,SAMANTHA,19,0.12
2015,F,SAMANTHA,22,0.15
2016,F,SAMANTHA,20,0.14
2017,F,SAMANTHA,18,0.13
2018,F,SAMANTHA,21,0.16
2019,F,SAMANTHA,18,0.15
2008,F,SANDRA,9,0.06
2009,F,SANDRA,9,0.06
2010,F,SANDRA,14,0.09
2011,F,SANDRA,15,0.09
2012,F,SANDRA,7,0.04
2013,F,SANDRA,9,0.06
2014,F,SANDRA,8,0.05
2015,F,SANDRA,12,0.08
2016,F,SANDRA,2,0.01
2017,F,SANDRA,14,0.1
2018,F,SANDRA,4,0.03
2019,F,SANDRA,5,0.04
2008,F,SARA,201,1.24
2009,F,SARA,179,1.1
2010,F,SARA,157,0.98
2011,F,SARA,160,1.01
2012,F,SARA,148,0.93
2013,F,SARA,142,0.91
2014,F,SARA,130,0.83
2015,F,SARA,116,0.78
2016,F,SARA,111,0.77
2017,F,SARA,102,0.75
2018,F,SARA,87,0.68
2019,F,SARA,66,0.53
2008,F,SARAH,374,2.3
2009,F,SARAH,337,2.07
2010,F,SARAH,320,2
2011,F,SARAH,304,1.92
2012,F,SARAH,292,1.84
2013,F,SARAH,261,1.68
2014,F,SARAH,273,1.74
2015,F,SARAH,243,1.63
2016,F,SARAH,251,1.74
2017,F,SARAH,197,1.45
2018,F,SARAH,180,1.4
2019,F,SARAH,165,1.33
2008,F,SOFIA,185,1.14
2009,F,SOFIA,190,1.17
2010,F,SOFIA,229,1.43
2011,F,SOFIA,261,1.65
2012,F,SOFIA,270,1.7
2013,F,SOFIA,329,2.11
2014,F,SOFIA,350,2.23
2015,F,SOFIA,339,2.27
2016,F,SOFIA,321,2.23
2017,F,SOFIA,316,2.33
2018,F,SOFIA,271,2.1
2019,F,SOFIA,268,2.17
2008,F,SOPHIE,154,0.95
2009,F,SOPHIE,155,0.95
2010,F,SOPHIE,157,0.98
2011,F,SOPHIE,186,1.17
2012,F,SOPHIE,159,1
2013,F,SOPHIE,180,1.16
2014,F,SOPHIE,164,1.05
2015,F,SOPHIE,133,0.89
2016,F,SOPHIE,138,0.96
2017,F,SOPHIE,119,0.88
2018,F,SOPHIE,116,0.9
2019,F,SOPHIE,121,0.98
2008,F,STEPHANIE,41,0.25
2009,F,STEPHANIE,32,0.2
2010,F,STEPHANIE,30,0.19
2011,F,STEPHANIE,18,0.11
2012,F,STEPHANIE,23,0.15
2013,F,STEPHANIE,20,0.13
2014,F,STEPHANIE,16,0.1
2015,F,STEPHANIE,7,0.05
2016,F,STEPHANIE,13,0.09
2017,F,STEPHANIE,9,0.07
2018,F,STEPHANIE,6,0.05
2019,F,STEPHANIE,12,0.1
2008,F,VALERIE,35,0.22
2009,F,VALERIE,29,0.18
2010,F,VALERIE,20,0.12
2011,F,VALERIE,24,0.15
2012,F,VALERIE,15,0.09
2013,F,VALERIE,18,0.12
2014,F,VALERIE,18,0.11
2015,F,VALERIE,9,0.06
2016,F,VALERIE,16,0.11
2017,F,VALERIE,10,0.07
2018,F,VALERIE,9,0.07
2019,F,VALERIE,12,0.1
2008,F,VANESSA,53,0.33
2009,F,VANESSA,36,0.22
2010,F,VANESSA,42,0.26
2011,F,VANESSA,21,0.13
2012,F,VANESSA,28,0.18
2013,F,VANESSA,28,0.18
2014,F,VANESSA,15,0.1
2015,F,VANESSA,15,0.1
2016,F,VANESSA,9,0.06
2017,F,VANESSA,16,0.12
2018,F,VANESSA,12,0.09
2019,F,VANESSA,8,0.06
2008,F,VERONIQUE,7,0.04
2009,F,VERONIQUE,7,0.04
2010,F,VERONIQUE,8,0.05
2011,F,VERONIQUE,4,0.03
2012,F,VERONIQUE,0,0
2013,F,VERONIQUE,8,0.05
2014,F,VERONIQUE,3,0.02
2015,F,VERONIQUE,5,0.03
2016,F,VERONIQUE,0,0
2017,F,VERONIQUE,1,0.01
2018,F,VERONIQUE,6,0.05
2019,F,VERONIQUE,2,0.02
2008,F,VICKY,26,0.16
2009,F,VICKY,28,0.17
2010,F,VICKY,22,0.14
2011,F,VICKY,13,0.08
2012,F,VICKY,19,0.12
2013,F,VICKY,10,0.06
2014,F,VICKY,14,0.09
2015,F,VICKY,8,0.05
2016,F,VICKY,13,0.09
2017,F,VICKY,8,0.06
2018,F,VICKY,13,0.1
2019,F,VICKY,2,0.02
2008,F,VICTORIA,199,1.23
2009,F,VICTORIA,223,1.37
2010,F,VICTORIA,262,1.64
2011,F,VICTORIA,291,1.84
2012,F,VICTORIA,299,1.89
2013,F,VICTORIA,293,1.88
2014,F,VICTORIA,347,2.22
2015,F,VICTORIA,332,2.22
2016,F,VICTORIA,335,2.33
2017,F,VICTORIA,296,2.18
2018,F,VICTORIA,295,2.29
2019,F,VICTORIA,327,2.64
2008,F,ZOE,267,1.64
2009,F,ZOE,327,2.01
2010,F,ZOE,345,2.15
2011,F,ZOE,436,2.75
2012,F,ZOE,411,2.59
2013,F,ZOE,424,2.73
2014,F,ZOE,436,2.78
2015,F,ZOE,439,2.94
2016,F,ZOE,421,2.93
2017,F,ZOE,354,2.61
2018,F,ZOE,349,2.71
2019,F,ZOE,320,2.59
