year,sex,name,n,prop
1980,M,ADAM,96,0.29
1981,M,ADAM,105,0.32
1982,M,ADAM,98,0.32
1983,M,ADAM,149,0.48
1984,M,ADAM,124,0.4
1985,M,ADAM,126,0.42
1986,M,ADAM,113,0.39
1987,M,ADAM,122,0.42
1988,M,ADAM,115,0.38
1989,M,ADAM,126,0.39
1990,M,ADAM,106,0.31
1991,M,ADAM,112,0.33
1992,M,ADAM,101,0.31
1993,M,ADAM,76,0.24
1994,M,ADAM,102,0.33
1995,M,ADAM,105,0.35
1996,M,ADAM,106,0.37
1997,M,ADAM,151,0.58
1998,M,ADAM,124,0.51
1999,M,ADAM,128,0.54
2000,M,ADAM,139,0.61
2001,M,ADAM,167,0.71
2002,M,ADAM,187,0.83
2003,M,ADAM,238,1.06
2004,M,ADAM,269,1.23
2005,M,ADAM,303,1.39
2006,M,ADAM,326,1.41
2007,M,ADAM,364,1.58
2008,M,ADAM,430,1.82
2009,M,ADAM,405,1.72
2010,M,ADAM,382,1.69
2011,M,ADAM,374,1.69
2012,M,ADAM,467,2.11
2013,M,ADAM,432,2.02
2014,M,ADAM,412,2.04
2015,M,ADAM,427,2.16
2016,M,ADAM,423,2.23
2017,M,ADAM,379,2.25
2018,M,ADAM,378,2.33
1980,M,ALEX,65,0.2
1981,M,ALEX,53,0.16
1982,M,ALEX,57,0.18
1983,M,ALEX,70,0.23
1984,M,ALEX,100,0.32
1985,M,ALEX,107,0.35
1986,M,ALEX,141,0.48
1987,M,ALEX,177,0.61
1988,M,ALEX,208,0.69
1989,M,ALEX,273,0.85
1990,M,ALEX,361,1.06
1991,M,ALEX,417,1.23
1992,M,ALEX,499,1.53
1993,M,ALEX,538,1.71
1994,M,ALEX,550,1.78
1995,M,ALEX,582,1.96
1996,M,ALEX,453,1.59
1997,M,ALEX,417,1.59
1998,M,ALEX,388,1.59
1999,M,ALEX,358,1.51
2000,M,ALEX,313,1.36
2001,M,ALEX,313,1.34
2002,M,ALEX,266,1.19
2003,M,ALEX,213,0.95
2004,M,ALEX,235,1.07
2005,M,ALEX,204,0.94
2006,M,ALEX,230,1
2007,M,ALEX,221,0.96
2008,M,ALEX,235,0.99
2009,M,ALEX,257,1.09
2010,M,ALEX,202,0.89
2011,M,ALEX,189,0.85
2012,M,ALEX,161,0.73
2013,M,ALEX,180,0.84
2014,M,ALEX,160,0.79
2015,M,ALEX,156,0.79
2016,M,ALEX,129,0.68
2017,M,ALEX,122,0.72
2018,M,ALEX,98,0.6
1980,M,ALEXANDER,32,0.1
1981,M,ALEXANDER,34,0.1
1982,M,ALEXANDER,54,0.17
1983,M,ALEXANDER,53,0.17
1984,M,ALEXANDER,73,0.24
1985,M,ALEXANDER,82,0.27
1986,M,ALEXANDER,82,0.28
1987,M,ALEXANDER,88,0.3
1988,M,ALEXANDER,111,0.37
1989,M,ALEXANDER,116,0.36
1990,M,ALEXANDER,137,0.4
1991,M,ALEXANDER,110,0.33
1992,M,ALEXANDER,101,0.31
1993,M,ALEXANDER,97,0.31
1994,M,ALEXANDER,150,0.49
1995,M,ALEXANDER,120,0.4
1996,M,ALEXANDER,118,0.41
1997,M,ALEXANDER,112,0.43
1998,M,ALEXANDER,109,0.45
1999,M,ALEXANDER,105,0.44
2000,M,ALEXANDER,79,0.34
2001,M,ALEXANDER,72,0.31
2002,M,ALEXANDER,73,0.33
2003,M,ALEXANDER,89,0.4
2004,M,ALEXANDER,97,0.44
2005,M,ALEXANDER,107,0.49
2006,M,ALEXANDER,84,0.36
2007,M,ALEXANDER,90,0.39
2008,M,ALEXANDER,97,0.41
2009,M,ALEXANDER,90,0.38
2010,M,ALEXANDER,84,0.37
2011,M,ALEXANDER,84,0.38
2012,M,ALEXANDER,69,0.31
2013,M,ALEXANDER,91,0.43
2014,M,ALEXANDER,89,0.44
2015,M,ALEXANDER,90,0.46
2016,M,ALEXANDER,73,0.39
2017,M,ALEXANDER,65,0.39
2018,M,ALEXANDER,72,0.44
1980,M,ALEXANDRE,999,3.05
1981,M,ALEXANDRE,1013,3.09
1982,M,ALEXANDRE,1039,3.35
1983,M,ALEXANDRE,1085,3.52
1984,M,ALEXANDRE,1157,3.75
1985,M,ALEXANDRE,1286,4.25
1986,M,ALEXANDRE,1496,5.1
1987,M,ALEXANDRE,1550,5.32
1988,M,ALEXANDRE,1710,5.68
1989,M,ALEXANDRE,1862,5.81
1990,M,ALEXANDRE,1838,5.4
1991,M,ALEXANDRE,1877,5.55
1992,M,ALEXANDRE,1835,5.64
1993,M,ALEXANDRE,1777,5.66
1994,M,ALEXANDRE,1873,6.08
1995,M,ALEXANDRE,1582,5.33
1996,M,ALEXANDRE,1347,4.72
1997,M,ALEXANDRE,1040,3.97
1998,M,ALEXANDRE,930,3.81
1999,M,ALEXANDRE,879,3.71
2000,M,ALEXANDRE,761,3.32
2001,M,ALEXANDRE,717,3.07
2002,M,ALEXANDRE,606,2.7
2003,M,ALEXANDRE,544,2.43
2004,M,ALEXANDRE,486,2.22
2005,M,ALEXANDRE,504,2.32
2006,M,ALEXANDRE,568,2.46
2007,M,ALEXANDRE,534,2.31
2008,M,ALEXANDRE,537,2.27
2009,M,ALEXANDRE,480,2.04
2010,M,ALEXANDRE,431,1.91
2011,M,ALEXANDRE,383,1.73
2012,M,ALEXANDRE,353,1.59
2013,M,ALEXANDRE,320,1.49
2014,M,ALEXANDRE,289,1.43
2015,M,ALEXANDRE,264,1.34
2016,M,ALEXANDRE,205,1.08
2017,M,ALEXANDRE,186,1.1
2018,M,ALEXANDRE,157,0.97
1980,M,ALEXIS,91,0.28
1981,M,ALEXIS,78,0.24
1982,M,ALEXIS,81,0.26
1983,M,ALEXIS,85,0.28
1984,M,ALEXIS,82,0.27
1985,M,ALEXIS,90,0.3
1986,M,ALEXIS,77,0.26
1987,M,ALEXIS,72,0.25
1988,M,ALEXIS,75,0.25
1989,M,ALEXIS,107,0.33
1990,M,ALEXIS,126,0.37
1991,M,ALEXIS,135,0.4
1992,M,ALEXIS,172,0.53
1993,M,ALEXIS,192,0.61
1994,M,ALEXIS,241,0.78
1995,M,ALEXIS,261,0.88
1996,M,ALEXIS,283,0.99
1997,M,ALEXIS,347,1.33
1998,M,ALEXIS,326,1.34
1999,M,ALEXIS,331,1.4
2000,M,ALEXIS,359,1.56
2001,M,ALEXIS,379,1.62
2002,M,ALEXIS,367,1.64
2003,M,ALEXIS,565,2.52
2004,M,ALEXIS,704,3.21
2005,M,ALEXIS,651,2.99
2006,M,ALEXIS,729,3.15
2007,M,ALEXIS,763,3.3
2008,M,ALEXIS,744,3.14
2009,M,ALEXIS,767,3.26
2010,M,ALEXIS,721,3.19
2011,M,ALEXIS,781,3.53
2012,M,ALEXIS,752,3.4
2013,M,ALEXIS,707,3.3
2014,M,ALEXIS,600,2.97
2015,M,ALEXIS,556,2.82
2016,M,ALEXIS,534,2.82
2017,M,ALEXIS,462,2.74
2018,M,ALEXIS,440,2.71
1980,M,ANTHONY,76,0.23
1981,M,ANTHONY,100,0.31
1982,M,ANTHONY,102,0.33
1983,M,ANTHONY,117,0.38
1984,M,ANTHONY,139,0.45
1985,M,ANTHONY,138,0.46
1986,M,ANTHONY,162,0.55
1987,M,ANTHONY,190,0.65
1988,M,ANTHONY,194,0.64
1989,M,ANTHONY,218,0.68
1990,M,ANTHONY,302,0.89
1991,M,ANTHONY,395,1.17
1992,M,ANTHONY,458,1.41
1993,M,ANTHONY,486,1.55
1994,M,ANTHONY,479,1.55
1995,M,ANTHONY,515,1.74
1996,M,ANTHONY,573,2.01
1997,M,ANTHONY,559,2.14
1998,M,ANTHONY,552,2.26
1999,M,ANTHONY,557,2.35
2000,M,ANTHONY,566,2.47
2001,M,ANTHONY,579,2.48
2002,M,ANTHONY,646,2.88
2003,M,ANTHONY,586,2.62
2004,M,ANTHONY,548,2.5
2005,M,ANTHONY,504,2.32
2006,M,ANTHONY,523,2.26
2007,M,ANTHONY,517,2.24
2008,M,ANTHONY,478,2.02
2009,M,ANTHONY,418,1.78
2010,M,ANTHONY,381,1.69
2011,M,ANTHONY,347,1.57
2012,M,ANTHONY,300,1.36
2013,M,ANTHONY,313,1.46
2014,M,ANTHONY,293,1.45
2015,M,ANTHONY,262,1.33
2016,M,ANTHONY,234,1.24
2017,M,ANTHONY,167,0.99
2018,M,ANTHONY,131,0.81
1980,M,ANTOINE,127,0.39
1981,M,ANTOINE,128,0.39
1982,M,ANTOINE,106,0.34
1983,M,ANTOINE,86,0.28
1984,M,ANTOINE,77,0.25
1985,M,ANTOINE,73,0.24
1986,M,ANTOINE,104,0.35
1987,M,ANTOINE,137,0.47
1988,M,ANTOINE,154,0.51
1989,M,ANTOINE,263,0.82
1990,M,ANTOINE,314,0.92
1991,M,ANTOINE,342,1.01
1992,M,ANTOINE,367,1.13
1993,M,ANTOINE,409,1.3
1994,M,ANTOINE,401,1.3
1995,M,ANTOINE,489,1.65
1996,M,ANTOINE,565,1.98
1997,M,ANTOINE,568,2.17
1998,M,ANTOINE,517,2.12
1999,M,ANTOINE,559,2.36
2000,M,ANTOINE,489,2.13
2001,M,ANTOINE,527,2.26
2002,M,ANTOINE,518,2.31
2003,M,ANTOINE,589,2.63
2004,M,ANTOINE,583,2.66
2005,M,ANTOINE,630,2.9
2006,M,ANTOINE,674,2.92
2007,M,ANTOINE,649,2.81
2008,M,ANTOINE,661,2.79
2009,M,ANTOINE,673,2.86
2010,M,ANTOINE,552,2.44
2011,M,ANTOINE,595,2.69
2012,M,ANTOINE,570,2.57
2013,M,ANTOINE,520,2.43
2014,M,ANTOINE,490,2.42
2015,M,ANTOINE,431,2.18
2016,M,ANTOINE,479,2.53
2017,M,ANTOINE,381,2.26
2018,M,ANTOINE,366,2.26
1980,M,BENJAMIN,95,0.29
1981,M,BENJAMIN,118,0.36
1982,M,BENJAMIN,126,0.41
1983,M,BENJAMIN,120,0.39
1984,M,BENJAMIN,118,0.38
1985,M,BENJAMIN,117,0.39
1986,M,BENJAMIN,130,0.44
1987,M,BENJAMIN,153,0.53
1988,M,BENJAMIN,143,0.47
1989,M,BENJAMIN,185,0.58
1990,M,BENJAMIN,203,0.6
1991,M,BENJAMIN,224,0.66
1992,M,BENJAMIN,229,0.7
1993,M,BENJAMIN,275,0.88
1994,M,BENJAMIN,273,0.89
1995,M,BENJAMIN,270,0.91
1996,M,BENJAMIN,320,1.12
1997,M,BENJAMIN,303,1.16
1998,M,BENJAMIN,284,1.16
1999,M,BENJAMIN,330,1.39
2000,M,BENJAMIN,313,1.36
2001,M,BENJAMIN,339,1.45
2002,M,BENJAMIN,372,1.66
2003,M,BENJAMIN,375,1.68
2004,M,BENJAMIN,424,1.94
2005,M,BENJAMIN,372,1.71
2006,M,BENJAMIN,381,1.65
2007,M,BENJAMIN,400,1.73
2008,M,BENJAMIN,403,1.7
2009,M,BENJAMIN,475,2.02
2010,M,BENJAMIN,483,2.14
2011,M,BENJAMIN,432,1.95
2012,M,BENJAMIN,454,2.05
2013,M,BENJAMIN,425,1.99
2014,M,BENJAMIN,462,2.28
2015,M,BENJAMIN,418,2.12
2016,M,BENJAMIN,417,2.2
2017,M,BENJAMIN,357,2.12
2018,M,BENJAMIN,338,2.08
1980,M,CEDRIC,134,0.41
1981,M,CEDRIC,108,0.33
1982,M,CEDRIC,133,0.43
1983,M,CEDRIC,112,0.36
1984,M,CEDRIC,107,0.35
1985,M,CEDRIC,119,0.39
1986,M,CEDRIC,87,0.3
1987,M,CEDRIC,100,0.34
1988,M,CEDRIC,113,0.38
1989,M,CEDRIC,158,0.49
1990,M,CEDRIC,174,0.51
1991,M,CEDRIC,203,0.6
1992,M,CEDRIC,226,0.69
1993,M,CEDRIC,200,0.64
1994,M,CEDRIC,242,0.79
1995,M,CEDRIC,244,0.82
1996,M,CEDRIC,257,0.9
1997,M,CEDRIC,255,0.97
1998,M,CEDRIC,250,1.02
1999,M,CEDRIC,248,1.05
2000,M,CEDRIC,233,1.02
2001,M,CEDRIC,208,0.89
2002,M,CEDRIC,175,0.78
2003,M,CEDRIC,166,0.74
2004,M,CEDRIC,196,0.9
2005,M,CEDRIC,160,0.74
2006,M,CEDRIC,174,0.75
2007,M,CEDRIC,162,0.7
2008,M,CEDRIC,152,0.64
2009,M,CEDRIC,126,0.54
2010,M,CEDRIC,85,0.38
2011,M,CEDRIC,115,0.52
2012,M,CEDRIC,111,0.5
2013,M,CEDRIC,89,0.42
2014,M,CEDRIC,74,0.37
2015,M,CEDRIC,70,0.35
2016,M,CEDRIC,54,0.29
2017,M,CEDRIC,50,0.3
2018,M,CEDRIC,40,0.25
1980,M,CHARLES,319,0.97
1981,M,CHARLES,316,0.96
1982,M,CHARLES,340,1.1
1983,M,CHARLES,321,1.04
1984,M,CHARLES,312,1.01
1985,M,CHARLES,294,0.97
1986,M,CHARLES,283,0.96
1987,M,CHARLES,264,0.91
1988,M,CHARLES,318,1.06
1989,M,CHARLES,388,1.21
1990,M,CHARLES,390,1.15
1991,M,CHARLES,416,1.23
1992,M,CHARLES,426,1.31
1993,M,CHARLES,410,1.31
1994,M,CHARLES,388,1.26
1995,M,CHARLES,381,1.28
1996,M,CHARLES,336,1.18
1997,M,CHARLES,370,1.41
1998,M,CHARLES,354,1.45
1999,M,CHARLES,360,1.52
2000,M,CHARLES,372,1.62
2001,M,CHARLES,334,1.43
2002,M,CHARLES,270,1.2
2003,M,CHARLES,284,1.27
2004,M,CHARLES,299,1.37
2005,M,CHARLES,286,1.32
2006,M,CHARLES,313,1.35
2007,M,CHARLES,361,1.56
2008,M,CHARLES,351,1.48
2009,M,CHARLES,378,1.61
2010,M,CHARLES,359,1.59
2011,M,CHARLES,378,1.71
2012,M,CHARLES,394,1.78
2013,M,CHARLES,402,1.88
2014,M,CHARLES,408,2.02
2015,M,CHARLES,434,2.2
2016,M,CHARLES,386,2.04
2017,M,CHARLES,387,2.3
2018,M,CHARLES,387,2.39
1980,M,CHRISTOPHER,132,0.4
1981,M,CHRISTOPHER,137,0.42
1982,M,CHRISTOPHER,192,0.62
1983,M,CHRISTOPHER,209,0.68
1984,M,CHRISTOPHER,215,0.7
1985,M,CHRISTOPHER,257,0.85
1986,M,CHRISTOPHER,266,0.91
1987,M,CHRISTOPHER,299,1.03
1988,M,CHRISTOPHER,307,1.02
1989,M,CHRISTOPHER,328,1.02
1990,M,CHRISTOPHER,380,1.12
1991,M,CHRISTOPHER,365,1.08
1992,M,CHRISTOPHER,336,1.03
1993,M,CHRISTOPHER,285,0.91
1994,M,CHRISTOPHER,337,1.09
1995,M,CHRISTOPHER,298,1
1996,M,CHRISTOPHER,310,1.09
1997,M,CHRISTOPHER,256,0.98
1998,M,CHRISTOPHER,296,1.21
1999,M,CHRISTOPHER,262,1.11
2000,M,CHRISTOPHER,250,1.09
2001,M,CHRISTOPHER,225,0.96
2002,M,CHRISTOPHER,207,0.92
2003,M,CHRISTOPHER,207,0.92
2004,M,CHRISTOPHER,162,0.74
2005,M,CHRISTOPHER,159,0.73
2006,M,CHRISTOPHER,147,0.64
2007,M,CHRISTOPHER,132,0.57
2008,M,CHRISTOPHER,165,0.7
2009,M,CHRISTOPHER,136,0.58
2010,M,CHRISTOPHER,116,0.51
2011,M,CHRISTOPHER,94,0.42
2012,M,CHRISTOPHER,96,0.43
2013,M,CHRISTOPHER,89,0.42
2014,M,CHRISTOPHER,66,0.33
2015,M,CHRISTOPHER,72,0.37
2016,M,CHRISTOPHER,80,0.42
2017,M,CHRISTOPHER,47,0.28
2018,M,CHRISTOPHER,53,0.33
1980,M,DANIEL,643,1.96
1981,M,DANIEL,592,1.81
1982,M,DANIEL,465,1.5
1983,M,DANIEL,462,1.5
1984,M,DANIEL,437,1.41
1985,M,DANIEL,401,1.32
1986,M,DANIEL,354,1.21
1987,M,DANIEL,269,0.92
1988,M,DANIEL,279,0.93
1989,M,DANIEL,305,0.95
1990,M,DANIEL,276,0.81
1991,M,DANIEL,270,0.8
1992,M,DANIEL,247,0.76
1993,M,DANIEL,225,0.72
1994,M,DANIEL,233,0.76
1995,M,DANIEL,210,0.71
1996,M,DANIEL,186,0.65
1997,M,DANIEL,149,0.57
1998,M,DANIEL,149,0.61
1999,M,DANIEL,119,0.5
2000,M,DANIEL,125,0.54
2001,M,DANIEL,130,0.56
2002,M,DANIEL,156,0.7
2003,M,DANIEL,142,0.63
2004,M,DANIEL,120,0.55
2005,M,DANIEL,141,0.65
2006,M,DANIEL,136,0.59
2007,M,DANIEL,126,0.55
2008,M,DANIEL,114,0.48
2009,M,DANIEL,118,0.5
2010,M,DANIEL,115,0.51
2011,M,DANIEL,128,0.58
2012,M,DANIEL,128,0.58
2013,M,DANIEL,120,0.56
2014,M,DANIEL,127,0.63
2015,M,DANIEL,107,0.54
2016,M,DANIEL,106,0.56
2017,M,DANIEL,86,0.51
2018,M,DANIEL,110,0.68
1980,M,DAVID,1236,3.77
1981,M,DAVID,1315,4.01
1982,M,DAVID,1450,4.68
1983,M,DAVID,1423,4.61
1984,M,DAVID,1357,4.39
1985,M,DAVID,1231,4.07
1986,M,DAVID,995,3.39
1987,M,DAVID,1030,3.53
1988,M,DAVID,1000,3.32
1989,M,DAVID,1237,3.86
1990,M,DAVID,1138,3.35
1991,M,DAVID,1080,3.19
1992,M,DAVID,907,2.79
1993,M,DAVID,796,2.54
1994,M,DAVID,770,2.5
1995,M,DAVID,658,2.22
1996,M,DAVID,626,2.19
1997,M,DAVID,579,2.21
1998,M,DAVID,492,2.02
1999,M,DAVID,452,1.91
2000,M,DAVID,431,1.88
2001,M,DAVID,348,1.49
2002,M,DAVID,310,1.38
2003,M,DAVID,314,1.4
2004,M,DAVID,230,1.05
2005,M,DAVID,256,1.18
2006,M,DAVID,275,1.19
2007,M,DAVID,234,1.01
2008,M,DAVID,256,1.08
2009,M,DAVID,239,1.02
2010,M,DAVID,230,1.02
2011,M,DAVID,182,0.82
2012,M,DAVID,185,0.84
2013,M,DAVID,186,0.87
2014,M,DAVID,182,0.9
2015,M,DAVID,168,0.85
2016,M,DAVID,134,0.71
2017,M,DAVID,109,0.65
2018,M,DAVID,97,0.6
1980,M,DYLAN,3,0.01
1981,M,DYLAN,4,0.01
1982,M,DYLAN,3,0.01
1983,M,DYLAN,9,0.03
1984,M,DYLAN,3,0.01
1985,M,DYLAN,7,0.02
1986,M,DYLAN,5,0.02
1987,M,DYLAN,10,0.03
1988,M,DYLAN,7,0.02
1989,M,DYLAN,7,0.02
1990,M,DYLAN,20,0.06
1991,M,DYLAN,35,0.1
1992,M,DYLAN,50,0.15
1993,M,DYLAN,48,0.15
1994,M,DYLAN,70,0.23
1995,M,DYLAN,100,0.34
1996,M,DYLAN,120,0.42
1997,M,DYLAN,128,0.49
1998,M,DYLAN,147,0.6
1999,M,DYLAN,201,0.85
2000,M,DYLAN,285,1.24
2001,M,DYLAN,245,1.05
2002,M,DYLAN,220,0.98
2003,M,DYLAN,203,0.91
2004,M,DYLAN,197,0.9
2005,M,DYLAN,185,0.85
2006,M,DYLAN,176,0.76
2007,M,DYLAN,203,0.88
2008,M,DYLAN,217,0.92
2009,M,DYLAN,182,0.77
2010,M,DYLAN,169,0.75
2011,M,DYLAN,222,1
2012,M,DYLAN,175,0.79
2013,M,DYLAN,202,0.94
2014,M,DYLAN,186,0.92
2015,M,DYLAN,179,0.91
2016,M,DYLAN,221,1.17
2017,M,DYLAN,198,1.17
2018,M,DYLAN,164,1.01
1980,M,EDOUARD,8,0.02
1981,M,EDOUARD,7,0.02
1982,M,EDOUARD,6,0.02
1983,M,EDOUARD,7,0.02
1984,M,EDOUARD,6,0.02
1985,M,EDOUARD,14,0.05
1986,M,EDOUARD,6,0.02
1987,M,EDOUARD,14,0.05
1988,M,EDOUARD,10,0.03
1989,M,EDOUARD,7,0.02
1990,M,EDOUARD,17,0.05
1991,M,EDOUARD,22,0.07
1992,M,EDOUARD,29,0.09
1993,M,EDOUARD,31,0.1
1994,M,EDOUARD,22,0.07
1995,M,EDOUARD,40,0.13
1996,M,EDOUARD,44,0.15
1997,M,EDOUARD,73,0.28
1998,M,EDOUARD,66,0.27
1999,M,EDOUARD,53,0.22
2000,M,EDOUARD,78,0.34
2001,M,EDOUARD,100,0.43
2002,M,EDOUARD,115,0.51
2003,M,EDOUARD,138,0.62
2004,M,EDOUARD,145,0.66
2005,M,EDOUARD,181,0.83
2006,M,EDOUARD,276,1.19
2007,M,EDOUARD,277,1.2
2008,M,EDOUARD,297,1.25
2009,M,EDOUARD,392,1.67
2010,M,EDOUARD,327,1.45
2011,M,EDOUARD,324,1.46
2012,M,EDOUARD,324,1.46
2013,M,EDOUARD,349,1.63
2014,M,EDOUARD,343,1.7
2015,M,EDOUARD,394,2
2016,M,EDOUARD,465,2.46
2017,M,EDOUARD,455,2.7
2018,M,EDOUARD,488,3.01
1980,M,ELLIOT,1,0
1981,M,ELLIOT,1,0
1982,M,ELLIOT,2,0.01
1983,M,ELLIOT,4,0.01
1984,M,ELLIOT,5,0.02
1985,M,ELLIOT,1,0
1986,M,ELLIOT,0,0
1987,M,ELLIOT,3,0.01
1988,M,ELLIOT,7,0.02
1989,M,ELLIOT,13,0.04
1990,M,ELLIOT,13,0.04
1991,M,ELLIOT,11,0.03
1992,M,ELLIOT,11,0.03
1993,M,ELLIOT,13,0.04
1994,M,ELLIOT,18,0.06
1995,M,ELLIOT,19,0.06
1996,M,ELLIOT,11,0.04
1997,M,ELLIOT,18,0.07
1998,M,ELLIOT,10,0.04
1999,M,ELLIOT,18,0.08
2000,M,ELLIOT,24,0.1
2001,M,ELLIOT,36,0.15
2002,M,ELLIOT,73,0.33
2003,M,ELLIOT,52,0.23
2004,M,ELLIOT,65,0.3
2005,M,ELLIOT,87,0.4
2006,M,ELLIOT,133,0.58
2007,M,ELLIOT,165,0.71
2008,M,ELLIOT,230,0.97
2009,M,ELLIOT,230,0.98
2010,M,ELLIOT,245,1.08
2011,M,ELLIOT,208,0.94
2012,M,ELLIOT,280,1.26
2013,M,ELLIOT,321,1.5
2014,M,ELLIOT,286,1.41
2015,M,ELLIOT,306,1.55
2016,M,ELLIOT,318,1.68
2017,M,ELLIOT,330,1.96
2018,M,ELLIOT,305,1.88
1980,M,EMILE,11,0.03
1981,M,EMILE,12,0.04
1982,M,EMILE,16,0.05
1983,M,EMILE,12,0.04
1984,M,EMILE,8,0.03
1985,M,EMILE,15,0.05
1986,M,EMILE,27,0.09
1987,M,EMILE,14,0.05
1988,M,EMILE,21,0.07
1989,M,EMILE,34,0.11
1990,M,EMILE,50,0.15
1991,M,EMILE,92,0.27
1992,M,EMILE,70,0.22
1993,M,EMILE,87,0.28
1994,M,EMILE,112,0.36
1995,M,EMILE,130,0.44
1996,M,EMILE,162,0.57
1997,M,EMILE,167,0.64
1998,M,EMILE,167,0.68
1999,M,EMILE,185,0.78
2000,M,EMILE,208,0.91
2001,M,EMILE,243,1.04
2002,M,EMILE,292,1.3
2003,M,EMILE,382,1.71
2004,M,EMILE,402,1.84
2005,M,EMILE,385,1.77
2006,M,EMILE,457,1.98
2007,M,EMILE,454,1.97
2008,M,EMILE,427,1.8
2009,M,EMILE,457,1.94
2010,M,EMILE,428,1.89
2011,M,EMILE,390,1.76
2012,M,EMILE,446,2.01
2013,M,EMILE,416,1.94
2014,M,EMILE,464,2.29
2015,M,EMILE,483,2.45
2016,M,EMILE,479,2.53
2017,M,EMILE,458,2.72
2018,M,EMILE,481,2.96
1980,M,ETIENNE,298,0.91
1981,M,ETIENNE,269,0.82
1982,M,ETIENNE,241,0.78
1983,M,ETIENNE,237,0.77
1984,M,ETIENNE,214,0.69
1985,M,ETIENNE,220,0.73
1986,M,ETIENNE,188,0.64
1987,M,ETIENNE,208,0.71
1988,M,ETIENNE,236,0.78
1989,M,ETIENNE,285,0.89
1990,M,ETIENNE,327,0.96
1991,M,ETIENNE,339,1
1992,M,ETIENNE,355,1.09
1993,M,ETIENNE,353,1.12
1994,M,ETIENNE,344,1.12
1995,M,ETIENNE,357,1.2
1996,M,ETIENNE,324,1.13
1997,M,ETIENNE,332,1.27
1998,M,ETIENNE,301,1.23
1999,M,ETIENNE,281,1.19
2000,M,ETIENNE,240,1.05
2001,M,ETIENNE,263,1.13
2002,M,ETIENNE,236,1.05
2003,M,ETIENNE,252,1.13
2004,M,ETIENNE,268,1.22
2005,M,ETIENNE,270,1.24
2006,M,ETIENNE,316,1.37
2007,M,ETIENNE,288,1.25
2008,M,ETIENNE,330,1.39
2009,M,ETIENNE,279,1.19
2010,M,ETIENNE,262,1.16
2011,M,ETIENNE,238,1.07
2012,M,ETIENNE,294,1.33
2013,M,ETIENNE,227,1.06
2014,M,ETIENNE,191,0.94
2015,M,ETIENNE,163,0.83
2016,M,ETIENNE,140,0.74
2017,M,ETIENNE,106,0.63
2018,M,ETIENNE,73,0.45
1980,M,FELIX,71,0.22
1981,M,FELIX,72,0.22
1982,M,FELIX,56,0.18
1983,M,FELIX,65,0.21
1984,M,FELIX,46,0.15
1985,M,FELIX,54,0.18
1986,M,FELIX,62,0.21
1987,M,FELIX,98,0.34
1988,M,FELIX,133,0.44
1989,M,FELIX,193,0.6
1990,M,FELIX,217,0.64
1991,M,FELIX,252,0.75
1992,M,FELIX,305,0.94
1993,M,FELIX,418,1.33
1994,M,FELIX,413,1.34
1995,M,FELIX,489,1.65
1996,M,FELIX,495,1.73
1997,M,FELIX,487,1.86
1998,M,FELIX,509,2.08
1999,M,FELIX,552,2.33
2000,M,FELIX,506,2.2
2001,M,FELIX,527,2.26
2002,M,FELIX,588,2.62
2003,M,FELIX,550,2.46
2004,M,FELIX,589,2.69
2005,M,FELIX,631,2.9
2006,M,FELIX,615,2.66
2007,M,FELIX,695,3.01
2008,M,FELIX,712,3.01
2009,M,FELIX,765,3.25
2010,M,FELIX,621,2.75
2011,M,FELIX,746,3.37
2012,M,FELIX,711,3.21
2013,M,FELIX,703,3.28
2014,M,FELIX,721,3.57
2015,M,FELIX,645,3.27
2016,M,FELIX,611,3.23
2017,M,FELIX,454,2.69
2018,M,FELIX,496,3.06
1980,M,GABRIEL,204,0.62
1981,M,GABRIEL,252,0.77
1982,M,GABRIEL,265,0.85
1983,M,GABRIEL,320,1.04
1984,M,GABRIEL,329,1.07
1985,M,GABRIEL,309,1.02
1986,M,GABRIEL,389,1.33
1987,M,GABRIEL,470,1.61
1988,M,GABRIEL,563,1.87
1989,M,GABRIEL,588,1.83
1990,M,GABRIEL,813,2.39
1991,M,GABRIEL,904,2.67
1992,M,GABRIEL,1024,3.15
1993,M,GABRIEL,1027,3.27
1994,M,GABRIEL,1148,3.73
1995,M,GABRIEL,1213,4.09
1996,M,GABRIEL,1246,4.36
1997,M,GABRIEL,1065,4.07
1998,M,GABRIEL,996,4.08
1999,M,GABRIEL,902,3.81
2000,M,GABRIEL,899,3.92
2001,M,GABRIEL,1053,4.51
2002,M,GABRIEL,846,3.77
2003,M,GABRIEL,753,3.36
2004,M,GABRIEL,666,3.04
2005,M,GABRIEL,663,3.05
2006,M,GABRIEL,674,2.92
2007,M,GABRIEL,811,3.51
2008,M,GABRIEL,934,3.94
2009,M,GABRIEL,777,3.3
2010,M,GABRIEL,746,3.3
2011,M,GABRIEL,701,3.16
2012,M,GABRIEL,759,3.43
2013,M,GABRIEL,630,2.94
2014,M,GABRIEL,553,2.73
2015,M,GABRIEL,512,2.6
2016,M,GABRIEL,535,2.83
2017,M,GABRIEL,404,2.4
2018,M,GABRIEL,360,2.22
1980,M,GUILLAUME,635,1.94
1981,M,GUILLAUME,748,2.28
1982,M,GUILLAUME,718,2.32
1983,M,GUILLAUME,755,2.45
1984,M,GUILLAUME,1064,3.45
1985,M,GUILLAUME,960,3.17
1986,M,GUILLAUME,843,2.87
1987,M,GUILLAUME,831,2.85
