year,sex,name,n,prop
2006,M,NICHOLAS,82,0.35
2007,M,NICHOLAS,73,0.31
2008,M,NICHOLAS,62,0.26
2009,M,NICHOLAS,51,0.22
2010,M,NICHOLAS,55,0.24
2011,M,NICHOLAS,51,0.23
2012,M,NICHOLAS,39,0.17
2013,M,NICHOLAS,43,0.2
2014,M,NICHOLAS,33,0.16
2015,M,NICHOLAS,42,0.21
2016,M,NICHOLAS,29,0.15
2017,M,NICHOLAS,32,0.19
2018,M,NICHOLAS,22,0.13
1980,M,NICOLAS,542,1.65
1981,M,NICOLAS,613,1.87
1982,M,NICOLAS,845,2.72
1983,M,NICOLAS,795,2.58
1984,M,NICOLAS,803,2.6
1985,M,NICOLAS,643,2.12
1986,M,NICOLAS,545,1.86
1987,M,NICOLAS,519,1.78
1988,M,NICOLAS,662,2.2
1989,M,NICOLAS,777,2.42
1990,M,NICOLAS,779,2.29
1991,M,NICOLAS,707,2.09
1992,M,NICOLAS,774,2.38
1993,M,NICOLAS,807,2.57
1994,M,NICOLAS,749,2.43
1995,M,NICOLAS,803,2.7
1996,M,NICOLAS,797,2.79
1997,M,NICOLAS,750,2.86
1998,M,NICOLAS,770,3.15
1999,M,NICOLAS,742,3.13
2000,M,NICOLAS,686,2.98
2001,M,NICOLAS,635,2.71
2002,M,NICOLAS,545,2.43
2003,M,NICOLAS,531,2.37
2004,M,NICOLAS,504,2.3
2005,M,NICOLAS,454,2.08
2006,M,NICOLAS,447,1.93
2007,M,NICOLAS,426,1.84
2008,M,NICOLAS,430,1.81
2009,M,NICOLAS,393,1.66
2010,M,NICOLAS,362,1.59
2011,M,NICOLAS,315,1.41
2012,M,NICOLAS,317,1.42
2013,M,NICOLAS,295,1.37
2014,M,NICOLAS,266,1.3
2015,M,NICOLAS,219,1.1
2016,M,NICOLAS,173,0.9
2017,M,NICOLAS,142,0.83
2018,M,NICOLAS,131,0.79
1980,M,NOAH,3,0.01
1981,M,NOAH,6,0.02
1982,M,NOAH,6,0.02
1983,M,NOAH,6,0.02
1984,M,NOAH,2,0.01
1985,M,NOAH,4,0.01
1986,M,NOAH,2,0.01
1987,M,NOAH,2,0.01
1988,M,NOAH,7,0.02
1989,M,NOAH,2,0.01
1990,M,NOAH,5,0.01
1991,M,NOAH,3,0.01
1992,M,NOAH,7,0.02
1993,M,NOAH,7,0.02
1994,M,NOAH,11,0.04
1995,M,NOAH,17,0.06
1996,M,NOAH,36,0.13
1997,M,NOAH,38,0.15
1998,M,NOAH,48,0.2
1999,M,NOAH,54,0.23
2000,M,NOAH,81,0.35
2001,M,NOAH,70,0.3
2002,M,NOAH,94,0.42
2003,M,NOAH,115,0.51
2004,M,NOAH,131,0.6
2005,M,NOAH,234,1.07
2006,M,NOAH,348,1.5
2007,M,NOAH,430,1.85
2008,M,NOAH,427,1.8
2009,M,NOAH,431,1.82
2010,M,NOAH,435,1.92
2011,M,NOAH,422,1.89
2012,M,NOAH,475,2.13
2013,M,NOAH,480,2.22
2014,M,NOAH,473,2.32
2015,M,NOAH,551,2.76
2016,M,NOAH,606,3.16
2017,M,NOAH,578,3.37
2018,M,NOAH,568,3.45
1980,M,OLIVIER,499,1.52
1981,M,OLIVIER,546,1.67
1982,M,OLIVIER,572,1.84
1983,M,OLIVIER,533,1.73
1984,M,OLIVIER,517,1.67
1985,M,OLIVIER,443,1.46
1986,M,OLIVIER,428,1.46
1987,M,OLIVIER,540,1.85
1988,M,OLIVIER,676,2.24
1989,M,OLIVIER,734,2.29
1990,M,OLIVIER,849,2.5
1991,M,OLIVIER,828,2.45
1992,M,OLIVIER,833,2.56
1993,M,OLIVIER,730,2.32
1994,M,OLIVIER,777,2.52
1995,M,OLIVIER,707,2.38
1996,M,OLIVIER,820,2.87
1997,M,OLIVIER,797,3.04
1998,M,OLIVIER,692,2.83
1999,M,OLIVIER,713,3
2000,M,OLIVIER,728,3.17
2001,M,OLIVIER,734,3.14
2002,M,OLIVIER,706,3.14
2003,M,OLIVIER,619,2.76
2004,M,OLIVIER,586,2.67
2005,M,OLIVIER,625,2.87
2006,M,OLIVIER,639,2.76
2007,M,OLIVIER,711,3.07
2008,M,OLIVIER,748,3.15
2009,M,OLIVIER,857,3.62
2010,M,OLIVIER,794,3.5
2011,M,OLIVIER,790,3.55
2012,M,OLIVIER,812,3.64
2013,M,OLIVIER,707,3.28
2014,M,OLIVIER,588,2.88
2015,M,OLIVIER,541,2.71
2016,M,OLIVIER,509,2.65
2017,M,OLIVIER,418,2.44
2018,M,OLIVIER,372,2.26
1980,M,PASCAL,636,1.94
1981,M,PASCAL,545,1.66
1982,M,PASCAL,501,1.62
1983,M,PASCAL,498,1.61
1984,M,PASCAL,429,1.39
1985,M,PASCAL,345,1.14
1986,M,PASCAL,339,1.16
1987,M,PASCAL,286,0.98
1988,M,PASCAL,297,0.99
1989,M,PASCAL,245,0.76
1990,M,PASCAL,257,0.76
1991,M,PASCAL,213,0.63
1992,M,PASCAL,198,0.61
1993,M,PASCAL,186,0.59
1994,M,PASCAL,190,0.62
1995,M,PASCAL,134,0.45
1996,M,PASCAL,102,0.36
1997,M,PASCAL,83,0.32
1998,M,PASCAL,63,0.26
1999,M,PASCAL,72,0.3
2000,M,PASCAL,48,0.21
2001,M,PASCAL,29,0.12
2002,M,PASCAL,16,0.07
2003,M,PASCAL,21,0.09
2004,M,PASCAL,16,0.07
2005,M,PASCAL,21,0.1
2006,M,PASCAL,13,0.06
2007,M,PASCAL,12,0.05
2008,M,PASCAL,5,0.02
2009,M,PASCAL,12,0.05
2010,M,PASCAL,9,0.04
2011,M,PASCAL,6,0.03
2012,M,PASCAL,13,0.06
2013,M,PASCAL,12,0.06
2014,M,PASCAL,8,0.04
2015,M,PASCAL,4,0.02
2016,M,PASCAL,1,0.01
2017,M,PASCAL,4,0.02
2018,M,PASCAL,2,0.01
1980,M,PATRICK,1213,3.7
1981,M,PATRICK,1136,3.47
1982,M,PATRICK,970,3.13
1983,M,PATRICK,878,2.85
1984,M,PATRICK,753,2.44
1985,M,PATRICK,679,2.24
1986,M,PATRICK,649,2.21
1987,M,PATRICK,565,1.94
1988,M,PATRICK,502,1.67
1989,M,PATRICK,465,1.45
1990,M,PATRICK,481,1.41
1991,M,PATRICK,478,1.41
1992,M,PATRICK,434,1.33
1993,M,PATRICK,405,1.29
1994,M,PATRICK,357,1.16
1995,M,PATRICK,275,0.93
1996,M,PATRICK,223,0.78
1997,M,PATRICK,192,0.73
1998,M,PATRICK,129,0.53
1999,M,PATRICK,116,0.49
2000,M,PATRICK,93,0.4
2001,M,PATRICK,88,0.38
2002,M,PATRICK,58,0.26
2003,M,PATRICK,60,0.27
2004,M,PATRICK,49,0.22
2005,M,PATRICK,45,0.21
2006,M,PATRICK,44,0.19
2007,M,PATRICK,35,0.15
2008,M,PATRICK,48,0.2
2009,M,PATRICK,38,0.16
2010,M,PATRICK,23,0.1
2011,M,PATRICK,37,0.17
2012,M,PATRICK,37,0.17
2013,M,PATRICK,29,0.13
2014,M,PATRICK,26,0.13
2015,M,PATRICK,25,0.13
2016,M,PATRICK,12,0.06
2017,M,PATRICK,20,0.12
2018,M,PATRICK,16,0.1
1980,M,PHILIPPE,763,2.33
1981,M,PHILIPPE,821,2.51
1982,M,PHILIPPE,818,2.64
1983,M,PHILIPPE,755,2.45
1984,M,PHILIPPE,726,2.35
1985,M,PHILIPPE,630,2.08
1986,M,PHILIPPE,634,2.16
1987,M,PHILIPPE,549,1.88
1988,M,PHILIPPE,583,1.93
1989,M,PHILIPPE,689,2.15
1990,M,PHILIPPE,709,2.08
1991,M,PHILIPPE,671,1.98
1992,M,PHILIPPE,658,2.02
1993,M,PHILIPPE,705,2.24
1994,M,PHILIPPE,721,2.34
1995,M,PHILIPPE,629,2.12
1996,M,PHILIPPE,544,1.9
1997,M,PHILIPPE,499,1.91
1998,M,PHILIPPE,441,1.8
1999,M,PHILIPPE,430,1.81
2000,M,PHILIPPE,357,1.55
2001,M,PHILIPPE,372,1.59
2002,M,PHILIPPE,279,1.24
2003,M,PHILIPPE,299,1.33
2004,M,PHILIPPE,263,1.2
2005,M,PHILIPPE,235,1.08
2006,M,PHILIPPE,227,0.98
2007,M,PHILIPPE,240,1.03
2008,M,PHILIPPE,219,0.92
2009,M,PHILIPPE,192,0.81
2010,M,PHILIPPE,196,0.86
2011,M,PHILIPPE,169,0.76
2012,M,PHILIPPE,193,0.87
2013,M,PHILIPPE,192,0.89
2014,M,PHILIPPE,187,0.92
2015,M,PHILIPPE,162,0.81
2016,M,PHILIPPE,142,0.74
2017,M,PHILIPPE,144,0.84
2018,M,PHILIPPE,128,0.78
1980,M,PIERRE LUC,328,1
1981,M,PIERRE LUC,280,0.85
1982,M,PIERRE LUC,314,1.01
1983,M,PIERRE LUC,369,1.2
1984,M,PIERRE LUC,337,1.09
1985,M,PIERRE LUC,326,1.08
1986,M,PIERRE LUC,316,1.08
1987,M,PIERRE LUC,288,0.99
1988,M,PIERRE LUC,223,0.74
1989,M,PIERRE LUC,228,0.71
1990,M,PIERRE LUC,190,0.56
1991,M,PIERRE LUC,200,0.59
1992,M,PIERRE LUC,186,0.57
1993,M,PIERRE LUC,182,0.58
1994,M,PIERRE LUC,152,0.49
1995,M,PIERRE LUC,126,0.42
1996,M,PIERRE LUC,65,0.23
1997,M,PIERRE LUC,55,0.21
1998,M,PIERRE LUC,44,0.18
1999,M,PIERRE LUC,24,0.1
2000,M,PIERRE LUC,13,0.06
2001,M,PIERRE LUC,14,0.06
2002,M,PIERRE LUC,3,0.01
2003,M,PIERRE LUC,3,0.01
2004,M,PIERRE LUC,1,0
2005,M,PIERRE LUC,1,0
2006,M,PIERRE LUC,0,0
2007,M,PIERRE LUC,0,0
2008,M,PIERRE LUC,0,0
2009,M,PIERRE LUC,0,0
2010,M,PIERRE LUC,0,0
2011,M,PIERRE LUC,0,0
2012,M,PIERRE LUC,0,0
2013,M,PIERRE LUC,0,0
2014,M,PIERRE LUC,0,0
2015,M,PIERRE LUC,0,0
2016,M,PIERRE LUC,0,0
2017,M,PIERRE LUC,0,0
2018,M,PIERRE LUC,0,0
1980,M,RAPHAEL,71,0.22
1981,M,RAPHAEL,78,0.24
1982,M,RAPHAEL,89,0.29
1983,M,RAPHAEL,117,0.38
1984,M,RAPHAEL,118,0.38
1985,M,RAPHAEL,114,0.38
1986,M,RAPHAEL,144,0.49
1987,M,RAPHAEL,155,0.53
1988,M,RAPHAEL,163,0.54
1989,M,RAPHAEL,200,0.62
1990,M,RAPHAEL,245,0.72
1991,M,RAPHAEL,269,0.8
1992,M,RAPHAEL,279,0.86
1993,M,RAPHAEL,291,0.93
1994,M,RAPHAEL,349,1.13
1995,M,RAPHAEL,386,1.3
1996,M,RAPHAEL,351,1.23
1997,M,RAPHAEL,317,1.21
1998,M,RAPHAEL,404,1.65
1999,M,RAPHAEL,365,1.54
2000,M,RAPHAEL,372,1.62
2001,M,RAPHAEL,495,2.12
2002,M,RAPHAEL,423,1.88
2003,M,RAPHAEL,390,1.74
2004,M,RAPHAEL,428,1.95
2005,M,RAPHAEL,487,2.23
2006,M,RAPHAEL,495,2.14
2007,M,RAPHAEL,513,2.21
2008,M,RAPHAEL,522,2.2
2009,M,RAPHAEL,510,2.16
2010,M,RAPHAEL,546,2.41
2011,M,RAPHAEL,536,2.41
2012,M,RAPHAEL,605,2.71
2013,M,RAPHAEL,506,2.34
2014,M,RAPHAEL,514,2.52
2015,M,RAPHAEL,510,2.55
2016,M,RAPHAEL,532,2.77
2017,M,RAPHAEL,505,2.95
2018,M,RAPHAEL,460,2.79
1980,M,REMI,153,0.47
1981,M,REMI,141,0.43
1982,M,REMI,130,0.42
1983,M,REMI,151,0.49
1984,M,REMI,267,0.86
1985,M,REMI,188,0.62
1986,M,REMI,141,0.48
1987,M,REMI,168,0.58
1988,M,REMI,134,0.44
1989,M,REMI,118,0.37
1990,M,REMI,117,0.34
1991,M,REMI,118,0.35
1992,M,REMI,102,0.31
1993,M,REMI,75,0.24
1994,M,REMI,57,0.18
1995,M,REMI,73,0.25
1996,M,REMI,65,0.23
1997,M,REMI,59,0.23
1998,M,REMI,64,0.26
1999,M,REMI,68,0.29
2000,M,REMI,46,0.2
2001,M,REMI,61,0.26
2002,M,REMI,57,0.25
2003,M,REMI,70,0.31
2004,M,REMI,72,0.33
2005,M,REMI,82,0.38
2006,M,REMI,86,0.37
2007,M,REMI,96,0.41
2008,M,REMI,98,0.41
2009,M,REMI,103,0.44
2010,M,REMI,91,0.4
2011,M,REMI,74,0.33
2012,M,REMI,94,0.42
2013,M,REMI,72,0.33
2014,M,REMI,74,0.36
2015,M,REMI,82,0.41
2016,M,REMI,72,0.38
2017,M,REMI,75,0.44
2018,M,REMI,47,0.29
1980,M,RYAN,51,0.16
1981,M,RYAN,66,0.2
1982,M,RYAN,56,0.18
1983,M,RYAN,62,0.2
1984,M,RYAN,56,0.18
1985,M,RYAN,69,0.23
1986,M,RYAN,64,0.22
1987,M,RYAN,70,0.24
1988,M,RYAN,62,0.21
1989,M,RYAN,67,0.21
1990,M,RYAN,70,0.21
1991,M,RYAN,96,0.28
1992,M,RYAN,88,0.27
1993,M,RYAN,78,0.25
1994,M,RYAN,90,0.29
1995,M,RYAN,101,0.34
1996,M,RYAN,91,0.32
1997,M,RYAN,93,0.36
1998,M,RYAN,90,0.37
1999,M,RYAN,80,0.34
2000,M,RYAN,111,0.48
2001,M,RYAN,102,0.44
2002,M,RYAN,105,0.47
2003,M,RYAN,125,0.56
2004,M,RYAN,133,0.61
2005,M,RYAN,135,0.62
2006,M,RYAN,139,0.6
2007,M,RYAN,139,0.6
2008,M,RYAN,153,0.64
2009,M,RYAN,162,0.69
2010,M,RYAN,143,0.63
2011,M,RYAN,149,0.67
2012,M,RYAN,146,0.66
2013,M,RYAN,170,0.79
2014,M,RYAN,163,0.8
2015,M,RYAN,158,0.79
2016,M,RYAN,176,0.92
2017,M,RYAN,166,0.97
2018,M,RYAN,151,0.92
1980,M,SAMUEL,209,0.64
1981,M,SAMUEL,236,0.72
1982,M,SAMUEL,284,0.92
1983,M,SAMUEL,311,1.01
1984,M,SAMUEL,324,1.05
1985,M,SAMUEL,344,1.14
1986,M,SAMUEL,353,1.2
1987,M,SAMUEL,502,1.72
1988,M,SAMUEL,538,1.79
1989,M,SAMUEL,730,2.28
1990,M,SAMUEL,877,2.58
1991,M,SAMUEL,942,2.79
1992,M,SAMUEL,1010,3.1
1993,M,SAMUEL,1070,3.41
1994,M,SAMUEL,1169,3.79
1995,M,SAMUEL,1521,5.12
1996,M,SAMUEL,1632,5.71
1997,M,SAMUEL,1515,5.78
1998,M,SAMUEL,1435,5.87
1999,M,SAMUEL,1360,5.73
2000,M,SAMUEL,1234,5.37
2001,M,SAMUEL,1207,5.16
2002,M,SAMUEL,953,4.24
2003,M,SAMUEL,969,4.32
2004,M,SAMUEL,1070,4.88
2005,M,SAMUEL,904,4.15
2006,M,SAMUEL,859,3.71
2007,M,SAMUEL,860,3.71
2008,M,SAMUEL,856,3.6
2009,M,SAMUEL,754,3.19
2010,M,SAMUEL,758,3.34
2011,M,SAMUEL,776,3.48
2012,M,SAMUEL,760,3.41
2013,M,SAMUEL,716,3.32
2014,M,SAMUEL,596,2.92
2015,M,SAMUEL,598,2.99
2016,M,SAMUEL,493,2.57
2017,M,SAMUEL,456,2.66
2018,M,SAMUEL,416,2.52
1980,M,SEBASTIEN,1472,4.49
1981,M,SEBASTIEN,1433,4.37
1982,M,SEBASTIEN,1279,4.12
1983,M,SEBASTIEN,1368,4.43
1984,M,SEBASTIEN,1176,3.81
1985,M,SEBASTIEN,1123,3.71
1986,M,SEBASTIEN,934,3.18
1987,M,SEBASTIEN,924,3.17
1988,M,SEBASTIEN,1000,3.32
1989,M,SEBASTIEN,947,2.95
1990,M,SEBASTIEN,970,2.85
1991,M,SEBASTIEN,846,2.5
1992,M,SEBASTIEN,783,2.41
1993,M,SEBASTIEN,633,2.02
1994,M,SEBASTIEN,524,1.7
1995,M,SEBASTIEN,484,1.63
1996,M,SEBASTIEN,316,1.11
1997,M,SEBASTIEN,300,1.15
1998,M,SEBASTIEN,221,0.9
1999,M,SEBASTIEN,183,0.77
2000,M,SEBASTIEN,184,0.8
2001,M,SEBASTIEN,172,0.74
2002,M,SEBASTIEN,124,0.55
2003,M,SEBASTIEN,121,0.54
2004,M,SEBASTIEN,120,0.55
2005,M,SEBASTIEN,90,0.41
2006,M,SEBASTIEN,89,0.38
2007,M,SEBASTIEN,84,0.36
2008,M,SEBASTIEN,80,0.34
2009,M,SEBASTIEN,75,0.32
2010,M,SEBASTIEN,65,0.29
2011,M,SEBASTIEN,51,0.23
2012,M,SEBASTIEN,45,0.2
2013,M,SEBASTIEN,32,0.15
2014,M,SEBASTIEN,40,0.2
2015,M,SEBASTIEN,37,0.19
2016,M,SEBASTIEN,39,0.2
2017,M,SEBASTIEN,33,0.19
2018,M,SEBASTIEN,20,0.12
1980,M,SIMON,968,2.95
1981,M,SIMON,1006,3.07
1982,M,SIMON,899,2.9
1983,M,SIMON,954,3.09
1984,M,SIMON,881,2.85
1985,M,SIMON,1065,3.52
1986,M,SIMON,1090,3.71
1987,M,SIMON,899,3.08
1988,M,SIMON,901,2.99
1989,M,SIMON,903,2.82
1990,M,SIMON,987,2.9
1991,M,SIMON,1006,2.98
1992,M,SIMON,934,2.87
1993,M,SIMON,776,2.47
1994,M,SIMON,745,2.42
1995,M,SIMON,637,2.15
1996,M,SIMON,613,2.15
1997,M,SIMON,513,1.96
1998,M,SIMON,515,2.11
1999,M,SIMON,483,2.04
2000,M,SIMON,441,1.92
2001,M,SIMON,436,1.86
2002,M,SIMON,404,1.8
2003,M,SIMON,365,1.63
2004,M,SIMON,324,1.48
2005,M,SIMON,305,1.4
2006,M,SIMON,322,1.39
2007,M,SIMON,289,1.25
2008,M,SIMON,274,1.15
2009,M,SIMON,269,1.14
2010,M,SIMON,196,0.86
2011,M,SIMON,205,0.92
2012,M,SIMON,190,0.85
2013,M,SIMON,158,0.73
2014,M,SIMON,150,0.73
2015,M,SIMON,129,0.65
2016,M,SIMON,107,0.56
2017,M,SIMON,86,0.5
2018,M,SIMON,66,0.4
1980,M,STEPHANE,703,2.14
1981,M,STEPHANE,605,1.85
1982,M,STEPHANE,522,1.68
1983,M,STEPHANE,443,1.44
1984,M,STEPHANE,344,1.11
1985,M,STEPHANE,328,1.08
1986,M,STEPHANE,288,0.98
1987,M,STEPHANE,222,0.76
1988,M,STEPHANE,227,0.75
1989,M,STEPHANE,168,0.52
1990,M,STEPHANE,143,0.42
1991,M,STEPHANE,115,0.34
1992,M,STEPHANE,100,0.31
1993,M,STEPHANE,82,0.26
1994,M,STEPHANE,80,0.26
1995,M,STEPHANE,56,0.19
1996,M,STEPHANE,44,0.15
1997,M,STEPHANE,31,0.12
1998,M,STEPHANE,25,0.1
1999,M,STEPHANE,16,0.07
2000,M,STEPHANE,16,0.07
2001,M,STEPHANE,16,0.07
2002,M,STEPHANE,6,0.03
2003,M,STEPHANE,8,0.04
2004,M,STEPHANE,6,0.03
2005,M,STEPHANE,8,0.04
2006,M,STEPHANE,7,0.03
2007,M,STEPHANE,5,0.02
2008,M,STEPHANE,6,0.03
2009,M,STEPHANE,10,0.04
2010,M,STEPHANE,8,0.04
2011,M,STEPHANE,7,0.03
2012,M,STEPHANE,5,0.02
2013,M,STEPHANE,3,0.01
2014,M,STEPHANE,3,0.01
2015,M,STEPHANE,3,0.02
2016,M,STEPHANE,4,0.02
2017,M,STEPHANE,2,0.01
2018,M,STEPHANE,2,0.01
1980,M,STEVE,687,2.09
1981,M,STEVE,666,2.03
1982,M,STEVE,563,1.82
1983,M,STEVE,481,1.56
1984,M,STEVE,467,1.51
1985,M,STEVE,441,1.46
1986,M,STEVE,308,1.05
1987,M,STEVE,274,0.94
1988,M,STEVE,216,0.72
1989,M,STEVE,201,0.63
1990,M,STEVE,185,0.54
1991,M,STEVE,148,0.44
1992,M,STEVE,131,0.4
1993,M,STEVE,132,0.42
1994,M,STEVE,92,0.3
1995,M,STEVE,79,0.27
1996,M,STEVE,61,0.21
1997,M,STEVE,44,0.17
1998,M,STEVE,32,0.13
1999,M,STEVE,24,0.1
2000,M,STEVE,11,0.05
2001,M,STEVE,14,0.06
2002,M,STEVE,9,0.04
2003,M,STEVE,14,0.06
2004,M,STEVE,10,0.05
2005,M,STEVE,10,0.05
2006,M,STEVE,11,0.05
2007,M,STEVE,4,0.02
2008,M,STEVE,9,0.04
2009,M,STEVE,12,0.05
2010,M,STEVE,1,0
2011,M,STEVE,0,0
2012,M,STEVE,6,0.03
2013,M,STEVE,4,0.02
2014,M,STEVE,1,0
2015,M,STEVE,2,0.01
2016,M,STEVE,1,0.01
2017,M,STEVE,7,0.04
2018,M,STEVE,7,0.04
1980,M,STEVEN,117,0.36
1981,M,STEVEN,103,0.31
1982,M,STEVEN,118,0.38
1983,M,STEVEN,169,0.55
1984,M,STEVEN,170,0.55
1985,M,STEVEN,323,1.07
1986,M,STEVEN,372,1.27
1987,M,STEVEN,313,1.07
1988,M,STEVEN,254,0.84
1989,M,STEVEN,281,0.88
1990,M,STEVEN,278,0.82
1991,M,STEVEN,273,0.81
1992,M,STEVEN,296,0.91
1993,M,STEVEN,302,0.96
1994,M,STEVEN,279,0.9
1995,M,STEVEN,244,0.82
1996,M,STEVEN,205,0.72
1997,M,STEVEN,185,0.71
1998,M,STEVEN,139,0.57
1999,M,STEVEN,112,0.47
2000,M,STEVEN,112,0.49
2001,M,STEVEN,97,0.41
2002,M,STEVEN,81,0.36
2003,M,STEVEN,68,0.3
2004,M,STEVEN,72,0.33
2005,M,STEVEN,57,0.26
2006,M,STEVEN,45,0.19
2007,M,STEVEN,44,0.19
2008,M,STEVEN,37,0.16
2009,M,STEVEN,20,0.08
2010,M,STEVEN,25,0.11
2011,M,STEVEN,24,0.11
2012,M,STEVEN,25,0.11
2013,M,STEVEN,23,0.11
2014,M,STEVEN,18,0.09
2015,M,STEVEN,11,0.06
2016,M,STEVEN,15,0.08
2017,M,STEVEN,16,0.09
2018,M,STEVEN,10,0.06
1980,M,THEO,1,0
1981,M,THEO,1,0
1982,M,THEO,0,0
1983,M,THEO,0,0
1984,M,THEO,3,0.01
1985,M,THEO,1,0
1986,M,THEO,2,0.01
1987,M,THEO,0,0
1988,M,THEO,1,0
1989,M,THEO,1,0
1990,M,THEO,3,0.01
1991,M,THEO,3,0.01
1992,M,THEO,7,0.02
1993,M,THEO,7,0.02
1994,M,THEO,5,0.02
1995,M,THEO,5,0.02
1996,M,THEO,9,0.03
1997,M,THEO,16,0.06
1998,M,THEO,14,0.06
1999,M,THEO,22,0.09
2000,M,THEO,29,0.13
2001,M,THEO,33,0.14
2002,M,THEO,45,0.2
2003,M,THEO,43,0.19
2004,M,THEO,51,0.23
2005,M,THEO,59,0.27
2006,M,THEO,73,0.31
2007,M,THEO,84,0.36
2008,M,THEO,136,0.57
2009,M,THEO,170,0.72
2010,M,THEO,295,1.3
2011,M,THEO,359,1.61
2012,M,THEO,303,1.36
2013,M,THEO,318,1.47
2014,M,THEO,269,1.32
2015,M,THEO,309,1.55
2016,M,THEO,327,1.7
2017,M,THEO,301,1.76
2018,M,THEO,264,1.6
1980,M,THOMAS,67,0.2
1981,M,THOMAS,74,0.23
1982,M,THOMAS,60,0.19
1983,M,THOMAS,78,0.25
1984,M,THOMAS,91,0.29
1985,M,THOMAS,87,0.29
1986,M,THOMAS,84,0.29
1987,M,THOMAS,91,0.31
1988,M,THOMAS,133,0.44
1989,M,THOMAS,120,0.37
1990,M,THOMAS,165,0.49
1991,M,THOMAS,151,0.45
1992,M,THOMAS,139,0.43
1993,M,THOMAS,163,0.52
1994,M,THOMAS,195,0.63
1995,M,THOMAS,198,0.67
1996,M,THOMAS,223,0.78
1997,M,THOMAS,285,1.09
1998,M,THOMAS,359,1.47
1999,M,THOMAS,386,1.63
2000,M,THOMAS,537,2.34
2001,M,THOMAS,600,2.56
2002,M,THOMAS,557,2.48
2003,M,THOMAS,660,2.95
2004,M,THOMAS,633,2.88
2005,M,THOMAS,632,2.9
2006,M,THOMAS,707,3.05
2007,M,THOMAS,761,3.28
2008,M,THOMAS,956,4.02
2009,M,THOMAS,830,3.51
2010,M,THOMAS,800,3.52
2011,M,THOMAS,815,3.66
2012,M,THOMAS,719,3.23
2013,M,THOMAS,707,3.28
2014,M,THOMAS,742,3.63
2015,M,THOMAS,762,3.81
2016,M,THOMAS,701,3.65
2017,M,THOMAS,568,3.32
2018,M,THOMAS,601,3.65
1980,M,TOMMY,143,0.44
1981,M,TOMMY,171,0.52
1982,M,TOMMY,173,0.56
1983,M,TOMMY,183,0.59
1984,M,TOMMY,193,0.62
1985,M,TOMMY,171,0.56
1986,M,TOMMY,180,0.61
1987,M,TOMMY,235,0.81
1988,M,TOMMY,239,0.79
1989,M,TOMMY,287,0.9
1990,M,TOMMY,246,0.72
1991,M,TOMMY,289,0.85
1992,M,TOMMY,284,0.87
1993,M,TOMMY,275,0.88
1994,M,TOMMY,253,0.82
1995,M,TOMMY,257,0.87
1996,M,TOMMY,265,0.93
1997,M,TOMMY,384,1.47
1998,M,TOMMY,442,1.81
1999,M,TOMMY,404,1.7
2000,M,TOMMY,358,1.56
2001,M,TOMMY,297,1.27
2002,M,TOMMY,262,1.17
2003,M,TOMMY,237,1.06
2004,M,TOMMY,192,0.87
2005,M,TOMMY,201,0.92
2006,M,TOMMY,186,0.8
2007,M,TOMMY,163,0.7
2008,M,TOMMY,134,0.56
2009,M,TOMMY,129,0.55
2010,M,TOMMY,125,0.55
2011,M,TOMMY,127,0.57
2012,M,TOMMY,104,0.47
2013,M,TOMMY,92,0.43
2014,M,TOMMY,83,0.41
2015,M,TOMMY,77,0.39
2016,M,TOMMY,86,0.45
2017,M,TOMMY,53,0.31
2018,M,TOMMY,58,0.35
1980,M,TRISTAN,2,0.01
1981,M,TRISTAN,5,0.02
1982,M,TRISTAN,6,0.02
1983,M,TRISTAN,7,0.02
1984,M,TRISTAN,9,0.03
1985,M,TRISTAN,11,0.04
1986,M,TRISTAN,18,0.06
1987,M,TRISTAN,18,0.06
1988,M,TRISTAN,19,0.06
1989,M,TRISTAN,18,0.06
1990,M,TRISTAN,26,0.08
1991,M,TRISTAN,44,0.13
1992,M,TRISTAN,57,0.18
1993,M,TRISTAN,49,0.16
1994,M,TRISTAN,54,0.18
1995,M,TRISTAN,156,0.53
1996,M,TRISTAN,251,0.88
1997,M,TRISTAN,209,0.8
1998,M,TRISTAN,257,1.05
1999,M,TRISTAN,300,1.26
2000,M,TRISTAN,272,1.18
2001,M,TRISTAN,253,1.08
2002,M,TRISTAN,255,1.13
2003,M,TRISTAN,265,1.18
2004,M,TRISTAN,275,1.25
2005,M,TRISTAN,283,1.3
2006,M,TRISTAN,349,1.51
2007,M,TRISTAN,360,1.55
2008,M,TRISTAN,324,1.36
2009,M,TRISTAN,377,1.59
2010,M,TRISTAN,297,1.31
2011,M,TRISTAN,269,1.21
2012,M,TRISTAN,257,1.15
2013,M,TRISTAN,280,1.3
2014,M,TRISTAN,228,1.12
2015,M,TRISTAN,245,1.23
2016,M,TRISTAN,206,1.07
2017,M,TRISTAN,186,1.09
2018,M,TRISTAN,175,1.06
1980,M,VICTOR,15,0.05
1981,M,VICTOR,15,0.05
1982,M,VICTOR,18,0.06
1983,M,VICTOR,17,0.06
1984,M,VICTOR,16,0.05
1985,M,VICTOR,22,0.07
1986,M,VICTOR,22,0.07
1987,M,VICTOR,14,0.05
1988,M,VICTOR,30,0.1
1989,M,VICTOR,32,0.1
1990,M,VICTOR,34,0.1
1991,M,VICTOR,45,0.13
1992,M,VICTOR,44,0.14
1993,M,VICTOR,54,0.17
