Taxon	858.ITS	1002.ITS	927.ITS	902.ITS	988.ITS	851.ITS	987.ITS	957.ITS	997.ITS	953.ITS	848.ITS	972.ITS	986.ITS	918.ITS	931.ITS	903.ITS	967.ITS	1003.ITS	887.ITS	867.ITS	872.ITS	936.ITS	982.ITS	873.ITS	992.ITS	901.ITS	938.ITS	996.ITS	937.ITS	956.ITS	917.ITS	906.ITS	928.ITS	897.ITS	922.ITS	977.ITS	847.ITS	961.ITS	907.ITS	983.ITS	993.ITS	921.ITS	861.ITS	908.ITS	943.ITS	866.ITS	913.ITS	852.ITS	863.ITS	881.ITS	853.ITS	981.ITS	998.ITS	966.ITS	888.ITS	878.ITS	968.ITS	962.ITS	876.ITS	978.ITS	892.ITS	877.ITS	958.ITS	991.ITS	896.ITS	893.ITS	948.ITS	963.ITS	871.ITS	926.ITS	942.ITS	886.ITS	868.ITS	856.ITS	911.ITS	971.ITS	973.ITS	891.ITS	951.ITS	941.ITS	947.ITS	933.ITS	846.ITS	1001.ITS	882.ITS	898.ITS	862.ITS	857.ITS	912.ITS	923.ITS	932.ITS	952.ITS	916.ITS	976.ITS	946.ITS
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Kwoniella	0.000705778831776	0.00255805606936	0.000311389297798	0.000206760275855	0.00032932322384	0.000304804647229	0.00185872682763	0.000736677007015	0.000373541963437	0.000724030947666	0.000347310000519	0.000466155135285	0.00029968783695	0.000288849481567	0.000399036380059	0.000309697324429	0.000423284447283	0.000692866731008	0.000298195773122	0.000357462873532	0.000632751795159	0.00184595778111	0.000312730100482	0.000286115253226	0.000327916380282	0.000201299237349	0.000508389642114	0.000301805520486	0.000299814726833	0.000193475920863	0.000668400880232	0.000284777405152	0.000557128026376	0.00107596993181	0.000291301485668	0.000757954462916	0.000250437667739	0.000182530974492	0.00290316760316	0.000277508159983	0.000372566490886	0.000226147658986	0.000525331345109	0.000287926442943	0.000254592022327	0.000212728281311	0.000489105563844	0.000545502743603	0.000820502843054	0.000288744760903	0.000246203339338	0.000271732782953	0.000302189744845	0.000718405560897	0.000229360664857	0.000210255742798	0.000284851135922	0.000204248829541	0.000617290703947	0.000710095711706	0.000543494700268	0.000205642125724	0.000633247604789	0.000499742845168	0.00089763264368	0.000757388052656	0.000217289677986	0.000406148681833	0.000218555556331	0.000192614410019	0.000171519858023	0.000285314220339	0.000184853534286	0.000233265401085	0.000228014597277	0.000361289529586	0.000564237002434	0.000308521624834	0.0002440871581	0.000205619706192	0.00143568777188	0.000381071331584	0.000423012387525	0.000325678430168	0.000204117499313	0.000801602189307	0.00129258400389	0.000942137430183	0.00202417897625	0.000359142484809	0.000449632840002	0.000650702941834	0.000342334338045	0.000304480952717	0.000248384472523
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Naganishia	0.000392108534717	0.000331605415652	0.000138334006632	0.00134582291898	0.000246862147617	9.14413941687e-05	0.000929363413817	0.000353541076061	0.000140078236289	0.000661341684424	5.48476438761e-05	9.31915808852e-05	0.000710816198175	0.000216866356795	0.000117385561934	0.000116136496661	0.000127025788258	0.0081142009796	0.000111823414921	0.000134048577575	7.30452727842e-05	0.000685591326906	0.000117273787681	0.000535901992438	0.000368905927817	0.00201418302355	0.000621604726784	0.00026396044533	0.000412719639786	0.000120999717281	0.000117975127348	0.000106791526932	7.95441913874e-05	0.000569560828559	0.000388197127526	0.000487073330172	9.39141254023e-05	0.000205274913377	0.000207136481446	0.00017344259999	0.000139712434082	0.000848592168004	0.000315238913797	0.000107972416104	0.00085985232857	0.00263083481339	0.00114103128637	6.29579986205e-05	0.000934672997468	0.000134715059371	9.23262522517e-05	0.000101899793607	0.000264776922135	0.000195919310439	7.64535549523e-05	0.000131409839249	8.5482651528e-05	0.00163520640317	0.000242582202335	0.000193718197035	0.000165388529862	0.000257216384962	0.000678242652089	0.000499598619239	0.000326353306508	0.000108149245959	0.00160431069819	0.000584009905452	8.19583336242e-05	0.00012840960668	0.000257144519007	0.000142702527906	6.93200753571e-05	0.00029711640497	0.000171010947958	0.000144469948359	0.000352816454982	0.00013718135211	0.000946515757521	7.71073898219e-05	0.00129180259798	0.000103898559823	6.34619958277e-05	0.000122129411313	0.000222620236661	0.000737348145261	6.92768903036e-05	0.000612226227451	0.000578336850357	0.000403893229553	7.0923331427e-05	0.000286299376415	0.000184366106169	0.000266300390213	0.00251322774643
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Papiliotrema	0.0836194593283	0.00904783351878	0.00908992206449	0.00527974796184	0.00999824265416	0.0245850991425	0.0231440998278	0.0166144575846	0.0089618942728	0.0117469264486	0.00519130904913	0.0733023279849	0.0105867320043	0.0123635601707	0.0201124322639	0.00835038454084	0.00896381342743	0.0128145098794	0.0030606614723	0.00594534949092	0.00729999555276	0.0401566841478	0.00614411061767	0.00903677427165	0.0106535087183	0.0163400052071	0.0153438786895	0.00550544366188	0.0133935824942	0.0133606558834	0.0276352678466	0.00586849664508	0.00758142826695	0.0173972046297	0.00339687850587	0.0442580463232	0.00668983613879	0.00697934705483	0.0131351452637	0.0027067953938	0.00558584459556	0.01086289511	0.0156191657238	0.00467269305162	0.00557302742544	0.00930107435332	0.00753875397164	0.0255724730841	0.0188301741787	0.00590796518173	0.0251035568371	0.00615138301914	0.00979806940211	0.00790412945564	0.00224150135953	0.00935780346361	0.00853743188812	0.00822685106986	0.00553562907687	0.0250415508163	0.0390143114502	0.00602018960335	0.0122766534905	0.00640363126276	0.0233722049798	0.0125902888844	0.010686350918	0.0267892996175	0.00800916485492	0.00723244203756	0.00437105101904	0.00331131632863	0.00300248060573	0.0169812622277	0.00324812222741	0.0178547657368	0.0120341383586	0.0221371632359	0.00839650137866	0.0105232189021	0.00875590249376	0.0144177117909	0.0137899064608	0.00781254629774	0.00755070278683	0.0289502533619	0.0185797989026	0.036254646373	0.00893295420594	0.0175441387961	0.0511920389991	0.00856228536328	0.0269611965494	0.0299380174099	0.00986711234833
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Tremella	0.000365990006688	0.000236968139634	0.000173055291166	0.000129225172409	0.0002058270149	0.000182882788337	0.000464535626523	0.000176911465911	0.000233463727148	0.00015722387107	9.14127397934e-05	0.000155319301475	0.000187304898094	0.000180530925979	0.00014086267432	0.000193560827768	0.000253916729606	0.00039585671021	0.000186372358201	0.000223414295958	0.000121742121307	0.000132021242719	0.000195456312801	0.000178822033266	0.000204947737676	0.000125812023343	0.000141069589629	0.000188628450304	0.000187384204271	0.000120922450539	0.000196625212246	0.00017798587822	9.94302392343e-05	0.000316754710531	0.000161834158705	0.000270881132745	0.000156523542337	0.000114081859058	0.000345227469077	0.00017344259999	0.000325995679526	0.000141342286866	0.000104945948826	0.000179954026839	0.000159120013954	0.000132955175819	0.000407566466943	0.000104929997701	0.000113807709479	9.6268563458e-05	0.000153877087086	0.000169832989346	0.000188868590528	0.000163179202149	0.000127422591587	0.000131409839249	0.00014247108588	0.000127655518463	0.000110105249398	0.000161431830863	0.000118134664187	0.000128526328577	0.000113208692726	0.000227155838713	0.000204212392742	0.000180248743266	0.000135806048741	0.000126871117391	0.000136597222707	0.000107008005566	0.000107199911264	0.000142611692433	0.000115533458928	0.00010596836797	0.000142509123298	0.000180587435449	0.000176183789543	0.000171340272724	0.000152554473812	0.00012851231637	0.000239557514671	0.000173164266372	0.000105769993046	0.000203549018855	9.28073809828e-05	0.000288584908725	0.000277034484326	0.000235756769593	0.000160422059198	0.000224464053005	0.000118205552378	0.000130173648341	0.000131570357584	0.000266420833627	0.000155240295327
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Trimorphomyces	0.00146420798746	0.000663210831304	0.00124423447559	0.00160460041614	0.0022630550018	0.00289429374834	0.00492612276654	0.00347612709891	0.00121356668836	0.00292887041859	0.00186446942761	0.0193670842011	0.00258127353901	0.00169905391479	0.00300395242777	0.00340192285031	0.00181800602685	0.00341389207978	0.00190384705786	0.00447039360119	0.00187367653449	0.00229399442887	0.00258285960355	0.00471469649727	0.00249945152082	0.00352480044705	0.00175186865541	0.00188532942228	0.00232605468251	0.00220248846813	0.00330217999309	0.00444561708655	0.0021291456036	0.00164493310997	0.0016174197469	0.00259704081589	0.0020944245716	0.00392296729306	0.000829197298367	0.000624611526755	0.00195494244526	0.00183879584628	0.00334242820327	0.002911180804	0.00302539515139	0.009088346072	0.00268950002213	0.00312578135373	0.00351071412598	0.00109691325819	0.00196894281654	0.00278686827753	0.00688540296016	0.00261295259159	0.00183383022733	0.00304921047378	0.00256129329152	0.000485334123528	0.00198491011064	0.00093579375878	0.00153597636946	0.0037562433506	0.00180881532295	0.00272500470898	0.00163163769191	0.00638538325747	0.0030454827738	0.0018028587164	0.000765375353224	0.0259552190984	0.00109276275476	0.00402528314552	0.00237881929485	0.00318397823072	0.00344745403606	0.00119267968478	0.00377616848287	0.00219642950881	0.00146558840842	0.00148872223598	0.00267942820183	0.00356971263527	0.00416659429476	0.000935939001255	0.00152127744308	0.00237242577795	0.00256200263413	0.00127130725943	0.00347042982076	0.000852537203851	0.00229665106353	0.00174374833822	0.00184475049777	0.00220652335988	0.00114809258159
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Tsuchiyaea	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	8.233080596e-05	9.14413941687e-05	9.29071253045e-05	5.89078540235e-05	9.33854908593e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	0.000140788143805	0.0044068565819	4.23419294192e-05	0.000197850029678	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	0.00106533785927	2.51624046686e-05	0.000197766985205	3.77256900608e-05	0.000150025961014	0.000290445681519	0.000196500370841	3.5597175644e-05	3.97720956937e-05	6.33509421062e-05	3.23668317409e-05	0.000108181550175	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	9.31416227216e-05	2.82684573732e-05	0.000210226120418	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	6.83571146745e-05	0.000115461346679	9.23262522517e-05	3.39665978691e-05	3.77737181056e-05	6.53759487202e-05	0.000127341430701	0.000420595186131	5.68973985144e-05	2.55311036926e-05	6.61332803706e-05	3.22863661726e-05	2.36269328374e-05	0.0001543953221	4.52113696428e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	0.00015232589396	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	5.7135512446e-05	0.000854508861416	6.36485165576e-05	2.85018246597e-05	3.61174870897e-05	0.000246993962283	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	6.34619958277e-05	4.0709803771e-05	5.56844285897e-05	3.20762684337e-05	0.000346238297741	0.000329614653336	3.20844118396e-05	4.48928106011e-05	7.09986215877e-05	0.000182160457742	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis;Other	0.000208948224234	0.000379149023414	0.000415112246197	0.000206760275855	0.00032932322384	0.000243843717783	0.000743257002436	0.000236007223775	0.000373541963437	0.000472072183582	0.000146260383669	0.000341801078675	0.00029968783695	0.000288849481567	0.000211294011481	0.00131475279239	0.000338735435354	0.000890716760686	0.000335588953271	0.000357462873532	0.000194787394091	0.000527583624386	0.000312730100482	0.000286115253226	0.000409895475353	0.000201299237349	0.000282229032499	0.000301805520486	0.000374887006139	0.000362921885101	0.000314600339594	0.000284777405152	0.000238696311495	0.00050680753685	0.000258934653927	0.000541591362566	0.000250437667739	0.000182530974492	0.00103633377981	0.000277508159983	0.000512131548984	0.000226147658986	0.000357150448774	0.000287926442943	0.000254592022327	0.000212728281311	0.000326156387601	0.000209859995402	0.000182092335167	0.000154029701533	0.000246203339338	0.000271732782953	0.000302189744845	0.000261086723438	0.000229360664857	0.000210255742798	0.000227953737408	0.000204248829541	0.000176168399036	0.000451906954371	0.000330777059723	0.000360037447824	0.000181133908361	0.00036344934194	0.000326739828387	0.000288397989225	0.000217289677986	0.000279197011351	0.000218555556331	0.000171212808906	0.000171519858023	0.000256791881852	0.000184853534286	0.000169549388752	0.000228014597277	0.000361289529586	0.00035247979806	0.000377166867855	0.0002440871581	0.000205619706192	0.000383292023473	0.000554345543521	0.000232693984702	0.000325678430168	0.00022267897551	0.00025661014747	0.000300126781094	0.000377210831348	0.000256675294717	0.000359142484809	0.000189128883805	0.000208277837345	0.000289622392236	0.000304480952717	0.000248384472523
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales;Other;Other	0.000339871478658	0.000189574511707	0.000138444232932	0.000103380137927	0.00024699241788	0.000213266795894	0.000371628501218	0.00032413412501	0.000326849218008	0.000220313704684	0.000164542931628	0.000528381471305	0.000149843918475	0.000252972541991	0.000234696593352	0.000154848662215	0.000296123812117	0.000445358380343	0.000298433190139	0.000178731436766	0.00107071619623	0.000131937684971	0.000156365050241	0.000143057626613	0.000163958190141	0.000100649618674	0.00152579789903	0.000188628450304	0.000450077883042	0.00067762932347	0.000275275297144	0.000142388702576	0.000159152120108	0.000379906435838	0.000679396186511	0.000378891779997	0.000218933566224	0.000228091285189	0.000276181975261	0.000138754079992	0.000186283245443	0.000311132513375	0.000336228103563	0.000143963221471	0.000127296011163	0.000106364140655	0.000448336015393	0.00109087224276	0.000227832885919	0.000134715059371	0.000338431891852	0.000135866391477	0.000378098076452	0.000163283470009	0.000152825949018	0.000157691807099	0.000142380050042	0.00010212441477	8.8084199518e-05	0.000193718197035	0.000259896261211	0.000231511119247	0.000135706216376	0.000908334902992	0.000530436858623	0.000180248743266	0.000108644838993	0.000507806681927	0.000109277778166	0.000149811207793	8.57599290113e-05	0.000285405055812	9.24267671428e-05	0.000615493979309	0.000313429589273	0.000144469948359	0.00088215335643	0.000137072218179	0.00012204357905	0.000102809853096	0.000191646011737	0.000138531413097	0.000211539986092	0.000162839215084	0.00016699454692	0.000801500682128	9.23691870715e-05	0.000188605415674	0.000385523840353	0.000897430014452	0.000283994486351	0.000156208378009	0.000157968231876	0.000152240476359	0.000124192236261
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Apiotrichum	5.22370560584e-05	9.47872558535e-05	6.92221164662e-05	5.16900689637e-05	8.233080596e-05	6.09609294458e-05	0.000185814250609	5.90018059438e-05	9.33854908593e-05	6.2889548428e-05	3.65650959174e-05	6.21277205901e-05	7.49219592375e-05	7.22123703917e-05	7.04313371602e-05	7.74243311073e-05	8.46838588385e-05	9.90033402662e-05	7.45489432806e-05	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	0.000193630454346	7.86500848984e-05	7.11943512879e-05	3.97720956937e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	6.26094169349e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	4.19719990803e-05	4.55230837917e-05	3.85074253832e-05	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	6.52716808594e-05	5.09690366349e-05	5.25639356996e-05	5.6988434352e-05	5.10622073852e-05	4.4042099759e-05	6.45727323451e-05	4.72538656747e-05	5.1410531431e-05	4.52834770903e-05	9.08623354851e-05	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	5.70446769732e-05	4.62133835714e-05	4.23873471879e-05	5.70036493193e-05	7.22349741794e-05	7.04735158171e-05	0.000102913297566	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	4.23079972185e-05	8.1419607542e-05	0.00016699454692	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	8.97856212021e-05	4.72822209513e-05	5.20694593364e-05	0.000158052034652	7.61202381793e-05	0.00027923664478
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Cutaneotrichosporon	5.22370560584e-05	0.000189574511707	6.92221164662e-05	5.16900689637e-05	8.233080596e-05	9.14413941687e-05	0.000185814250609	5.90018059438e-05	9.33854908593e-05	6.2889548428e-05	3.65650959174e-05	6.21277205901e-05	7.49219592375e-05	0.000108433178398	4.69542247735e-05	7.74243311073e-05	0.000211439953278	9.90033402662e-05	7.45489432806e-05	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	0.000508569348597	0.000150902760243	0.000187502801868	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	0.000238760048828	0.000126701884212	0.000226465395504	0.000108352453098	6.26094169349e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	0.00305523692467	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	0.000529746094735	4.19719990803e-05	4.55230837917e-05	0.000115461346679	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	0.000163283470009	5.09690366349e-05	5.25639356996e-05	5.6988434352e-05	0.000255473139172	4.4042099759e-05	6.45727323451e-05	0.000236269328374	5.1410531431e-05	4.52834770903e-05	0.000227155838713	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	0.000177700117438	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	8.56578509326e-05	0.00073904852493	0.000360832417303	5.70036493193e-05	7.22349741794e-05	7.04735158171e-05	0.000446139512671	0.000396932211863	5.14049265479e-05	0.000526273206758	6.92657065487e-05	4.23079972185e-05	0.00113935919162	3.71229523931e-05	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	0.0005384295955	4.72822209513e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Trichosporon	2.61185280292e-05	0.00156323982241	6.91118901661e-05	2.58450344819e-05	0.000370358356557	3.04804647229e-05	9.29071253045e-05	0.000147316611019	9.33854908593e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	0.0001807601716	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	0.000113035378186	7.54513801215e-05	7.50722793059e-05	0.000242076701304	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	0.000938125987073	0.000486902427249	3.13047084674e-05	0.000250907657001	6.90454938153e-05	3.46885199979e-05	0.000186135869458	0.000282864056001	0.000147124862016	3.59908053678e-05	0.000254793440066	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	6.83571146745e-05	9.62076339874e-05	9.23262522517e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	5.25639356996e-05	2.8494217176e-05	0.000229942035479	6.61332803706e-05	3.22863661726e-05	7.08807985121e-05	7.719766105e-05	0.000180845478571	9.08623354851e-05	0.000163112232941	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	0.000108467119958	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	0.000244129994133	0.000148433070724	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	9.63554151743e-05	0.0011666448122	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Vanrija	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	0.000897430014452	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Basidiomycota; c__Tremellomycetes;Other;Other;Other	5.22370560584e-05	0.00014218088378	0.000103722948399	5.16900689637e-05	8.233080596e-05	6.09609294458e-05	0.000185814250609	5.90018059438e-05	0.000186770981719	6.2889548428e-05	0.000127977835711	9.31915808852e-05	7.49219592375e-05	0.000108433178398	9.39084495469e-05	7.74243311073e-05	8.46838588385e-05	0.000296853369944	7.45489432806e-05	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	0.00086099430661	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	3.97720956937e-05	0.000126701884212	6.47336634818e-05	0.000216534003273	9.38144288785e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	0.000567577102853	7.19816107357e-05	6.36480055817e-05	0.000372022842119	8.15390969003e-05	4.19719990803e-05	4.55230837917e-05	5.77611380748e-05	0.000184554804766	6.79331957383e-05	0.000151335469353	9.80117891499e-05	5.09690366349e-05	0.000210255742798	5.6988434352e-05	5.10622073852e-05	0.000220491021723	6.45727323451e-05	7.08807985121e-05	7.719766105e-05	4.52834770903e-05	0.000136293503228	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	0.000114180189419	4.62133835714e-05	8.48421901515e-05	0.000142509123298	0.000144584607048	0.000141059250608	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	8.4615994437e-05	8.1419607542e-05	3.71229523931e-05	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	0.000289168425179	8.97856212021e-05	4.72822209513e-05	0.000338368835751	0.000158052034652	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Anthracoideaceae; g__Farysia	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	0.000242649864052	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
